TRRSRT_NM,BASE_YM,CHNNEL_NM,BASE_YEAR_ACCMLT_FQ_CO,BASE_YM_FQ_CO,BASE_YEAR_BEFORE_MT_FQ_CO,BEFORE_MT_VERSUS_FQ_CO_IRDS_RT,AVRG_SCORE_VALUE,REVIEW_CO,PLACE_TY,LC_LA,LC_LO,ADDR,CTPRVN_NM,SIGNGU_NM,TURSM_CSTMR_CO,BEFORE_YEAR_MT_TURSM_CSTMR_CO,TURSM_CSTMR_CO_IRDS_RT,TURSM_SPND_PRICE,NATIVE_TURSM_SPND_PRICE,FRNR_TURSM_SPND_PRICE
"국립중앙박물관","202602","네이버카페","27.00000","17.00000","10.00000","0.70000","4.70000","27987.00000","국립박물관","37.5238506","126.9804702","서울특별시 용산구 서빙고로 137","서울특별시","용산구","8920866.00000","8450414.00000","5.60000","173264242.00000","151038607.00000","22225635.00000"
"국립해양박물관","202602","네이버카페","4.00000","4.00000",,"1.00000","4.30000","5865.00000","해양 박물관","35.0783256","129.0798565","부산광역시 영도구 해양로301번길 45","부산광역시","영도구","1556366.00000","1311930.00000","18.60000","8929064.00000","7971480.00000","957584.00000"
"국회도서관","202602","네이버카페","129.00000","124.00000","5.00000","23.80000","4.50000","268.00000","국립 도서관","37.5311396","126.9170175","서울특별시 영등포구 여의동 1","서울특별시","영등포구","8794972.00000","8862066.00000","-0.80000","251528745.00000","230472039.00000","21056706.00000"
"국회의사당","202602","네이버카페","4.00000","4.00000",,"1.00000","4.10000","410.00000","관공서","37.5318046","126.9141547","서울특별시 영등포구 여의동 1","서울특별시","영등포구","8794972.00000","8862066.00000","-0.80000","251528745.00000","230472039.00000","21056706.00000"
"군산근대역사박물관","202602","네이버카페","1.00000",,"1.00000","-1.00000","4.10000","5429.00000","지역사 박물관","35.9906994","126.7119653","전북특별자치도 군산시 장미동 1-67","전북특별자치도","군산시","2155534.00000","1634672.00000","31.90000","47141371.00000","46140681.00000","1000690.00000"
"김포공항","202602","네이버카페","10.00000","2.00000","8.00000","-0.80000","4.40000","11516.00000","국제공항","37.5655383","126.8013282","서울특별시 강서구 하늘길 112 김포국제공항 (GMP)","서울특별시","강서구","7687078.00000","6610530.00000","16.30000","264029076.00000","255979520.00000","8049556.00000"
"김해공항","202602","네이버카페","3.00000",,"3.00000","-1.00000","4.10000","4871.00000","국제 공항","37.5655","126.8013","서울특별시 강서구 하늘길 112","서울특별시","강서구","7687078.00000","6610530.00000","16.30000","264029076.00000","255979520.00000","8049556.00000"
"마포대교","202602","네이버카페","1.00000","1.00000",,"1.00000","4.40000","332.00000","다리","37.5337975","126.9371138","서울 영등포구 여의도동","서울특별시","마포구","9335774.00000","9086598.00000","2.70000","208861800.00000","164554123.00000","44307677.00000"
"낙산사","202602","네이버카페","3.00000",,"3.00000","-1.00000","4.50000","10555.00000","불교사찰","38.1246156","128.6280451","강원특별자치도 양양군 강현면 전진리 55","강원특별자치도","양양군","1055852.00000","846136.00000","24.80000","15455803.00000","15275589.00000","180214.00000"
"남산","202602","네이버카페","42.00000","27.00000","15.00000","0.80000","4.70000","699.00000","산봉우리","37.5537586","126.9809696","서울특별시 중구 회현동1가 100-166","서울특별시","중구","11021521.00000","11294766.00000","-2.40000","806649873.00000","589683568.00000","216966305.00000"
"남산골 한옥마을","202602","네이버카페","2.00000",,"2.00000","-1.00000","4.40000","10196.00000","관광 명소","37.559315","126.994477","서울특별시 중구 퇴계로34길 28","서울특별시","중구","11021521.00000","11294766.00000","-2.40000","806649873.00000","589683568.00000","216966305.00000"
"남한산성","202602","네이버카페","18.00000","11.00000","7.00000","0.60000","4.40000","1799.00000","문화 유산 보존","37.4789","127.18","경기도 광주시 남한산성면 남한산성로 784-29","경기도","광주시","3680355.00000","3574386.00000","3.00000","66050512.00000","65800938.00000","249574.00000"
"남해독일마을","202602","네이버카페","1.00000",,"1.00000","-1.00000","4.00000","5447.00000","관광 명소","34.8333771","127.899794","경상남도 남해군 남해읍 남변리 643-18","경상남도","남해군","704207.00000","465612.00000","51.20000","8493552.00000","8463967.00000","29585.00000"
"논현","202602","네이버카페","23.00000","3.00000","20.00000","-0.80000","3.70000","41.00000","수입업체","37.5136787","127.0317124","서울특별시 강남구 논현동 207-3","서울특별시","강남구","16491576.00000","17788449.00000","-7.30000","637208371.00000","466585789.00000","170622582.00000"
"더현대서울","202602","네이버카페","11.00000","2.00000","9.00000","-0.80000","4.40000","10520.00000","백화점","37.5260497","126.928296","서울특별시 영등포구 여의대로 108","서울특별시","영등포구","8794972.00000","8862066.00000","-0.80000","251528745.00000","230472039.00000","21056706.00000"
"덕수궁","202602","네이버카페","4.00000","4.00000",,"1.00000","4.60000","20090.00000","문화적 랜드마크","37.5658049","126.9751461","서울특별시 중구 세종대로 99","서울특별시","중구","11021521.00000","11294766.00000","-2.40000","806649873.00000","589683568.00000","216966305.00000"
"덕진공원","202602","네이버카페","2.00000",,"2.00000","-1.00000","4.20000","4078.00000","공원","35.8475732","127.121895","전북특별자치도 전주시 덕진구 덕진동1가 권삼득로 390 덕진공원","전북특별자치도","전주시 덕진구","3376048.00000","3018603.00000","11.80000","44603611.00000","44426771.00000","176840.00000"
"동대문","202602","네이버카페","34.00000","15.00000","19.00000","-0.20000","4.40000","7779.00000","역사적 명소","37.5819561","127.054846","서울특별시 동대문구 전농동 141-189","서울특별시","동대문구","4572400.00000","4454950.00000","2.60000","80384723.00000","78023278.00000","2361445.00000"
"등촌","202602","네이버카페","1.00000","1.00000",,"1.00000","4.10000","1755.00000","재래시장","37.5575223","126.8559611","서울특별시 강서구 등촌동 639-27","서울특별시","강서구","7687078.00000","6610530.00000","16.30000","264029076.00000","255979520.00000","8049556.00000"
"롯데월드","202602","네이버카페","14.00000","6.00000","8.00000","-0.20000","4.30000","48206.00000","테마파크","37.5111158","127.098167","서울특별시 송파구 송파대로 521","서울특별시","송파구","10146860.00000","9739328.00000","4.20000","291988351.00000","261424063.00000","30564288.00000"
"롯데콘서트홀","202602","네이버카페","43.00000","26.00000","17.00000","0.50000","4.60000","4233.00000","콘서트홀","37.5136096","127.1039833","서울특별시 송파구 올림픽로 300","서울특별시","송파구","10146860.00000","9739328.00000","4.20000","291988351.00000","261424063.00000","30564288.00000"
"성수동","202602","네이버카페","11.00000","8.00000","3.00000","1.70000","4.40000","39.00000","관광 명소","37.5406846","127.0566319","서울특별시 성동구 성수동2가 315-4","서울특별시","성동구","5825124.00000","5467850.00000","6.50000","117240505.00000","90943812.00000","26296693.00000"
"남대문시장","202602","네이버카페","2.00000","2.00000",,"1.00000","4.20000","27985.00000","시장","37.5591786","126.9776692","서울특별시 남창동 46-10번지 윙스 1층 66호 중구 서울특별시 KR","서울특별시","중구","11021521.00000","11294766.00000","-2.40000","806649873.00000","589683568.00000","216966305.00000"
"성신여대입구","202602","네이버카페","42.00000","41.00000","1.00000","40.00000","4.00000","350.00000","시장","37.592709","127.016539","서울특별시 성신여대입구역","서울특별시","성북구","4630230.00000","3881174.00000","19.30000","53800560.00000","52624279.00000","1176281.00000"
"속초해변","202602","네이버카페","1.00000","1.00000",,"1.00000","4.30000","7599.00000","해변","38.1905823","128.603541","강원특별자치도 속초시 조양동 해오름로 186","강원특별자치도","속초시","2037438.00000","1633135.00000","24.80000","52364639.00000","51917370.00000","447269.00000"
"세종문화회관","202602","네이버카페","52.00000","9.00000","43.00000","-0.80000","4.40000","7407.00000","문화센터","37.5725254","126.9756429","서울특별시 종로구 세종대로 175 세종문화회관","서울특별시","종로구","11029070.00000","10636234.00000","3.70000","218741996.00000","184807361.00000","33934635.00000"
"창덕궁","202602","네이버카페","20.00000","12.00000","8.00000","0.50000","4.60000","13537.00000","문화적 랜드마크","37.5794309","126.9910426","서울특별시 종로구 율곡로 99","서울특별시","종로구","11029070.00000","10636234.00000","3.70000","218741996.00000","184807361.00000","33934635.00000"
"청계천","202602","네이버카페","8.00000","1.00000","7.00000","-0.90000","4.50000","10435.00000","공원","37.5691015","126.9786692","서울특별시 중구 무교동 80-1","서울특별시","종로구","11029070.00000","10636234.00000","3.70000","218741996.00000","184807361.00000","33934635.00000"
"코엑스몰","202602","네이버카페","201.00000","78.00000","123.00000","-0.40000","4.30000","24496.00000","쇼핑몰","37.5113686","127.0595931","서울특별시 영동대로 513","서울특별시","강남구","16491576.00000","17788449.00000","-7.30000","637208371.00000","466585789.00000","170622582.00000"
"탑골공원","202602","네이버카페","1.00000",,"1.00000","-1.00000","3.80000","3319.00000","공원","37.5711455","126.9883295","서울특별시 종로구 종로 99","서울특별시","종로구","11029070.00000","10636234.00000","3.70000","218741996.00000","184807361.00000","33934635.00000"
"태종대유원지","202602","네이버카페","3.00000",,"3.00000","-1.00000","4.40000","4749.00000","공원","35.05307","129.0872","부산광역시 영도구 전망로 24 태종대유원지","부산광역시","영도구","1556366.00000","1311930.00000","18.60000","8929064.00000","7971480.00000","957584.00000"
"파라다이스호텔부산","202602","네이버카페","2.00000",,"2.00000","-1.00000","4.50000","6810.00000","5성급 호텔","35.1731121","129.0714122","부산광역시 양정역","부산광역시","부산진구","6224575.00000","5613251.00000","10.90000","115350514.00000","92539149.00000","22811365.00000"
"파주출판단지","202602","네이버카페","1.00000",,"1.00000","-1.00000","4.40000","30.00000","공원","37.7108074","126.6841874","경기도 파주시 직지길 250","경기도","파주시","4335348.00000","3581480.00000","21.00000","103236648.00000","101021872.00000","2214776.00000"
"파크하얏트","202602","네이버카페","1.00000","1.00000",,"1.00000","4.40000","1913.00000","5성급 호텔","37.5085791","127.0641676","서울특별시 강남구 대치동 995-14","서울특별시","강남구","16491576.00000","17788449.00000","-7.30000","637208371.00000","466585789.00000","170622582.00000"
"평화의전당","202602","네이버카페","9.00000","2.00000","7.00000","-0.70000","4.40000","1568.00000","공연예술 극장","37.5986","127.0527","서울특별시 동대문구 회기동","서울특별시","동대문구","4572400.00000","4454950.00000","2.60000","80384723.00000","78023278.00000","2361445.00000"
"포시즌스호텔","202602","네이버카페","2.00000","1.00000","1.00000",,"4.60000","7215.00000","5성급 호텔","37.5706978","126.9755073","서울특별시 종로구 당주동 새문안로 97","서울특별시","종로구","11029070.00000","10636234.00000","3.70000","218741996.00000","184807361.00000","33934635.00000"
"포항공대","202602","네이버카페","1.00000",,"1.00000","-1.00000","4.70000","300.00000","공과대학교","36.0138857","129.3231836","경상북도 포항시 남구 청암로 77","경상북도","포항시 남구","2479799.00000","2204741.00000","12.50000","36701170.00000","36218462.00000","482708.00000"
"하남스타필드","202602","네이버카페","10.00000","10.00000",,"1.00000","4.30000","18704.00000","쇼핑몰","37.5454054","127.223858","경기도 하남시 미사대로 750 스타필드 하남 1층","경기도","하남시","4726152.00000","4096978.00000","15.40000","127252195.00000","126476101.00000","776094.00000"
"하늘공원","202602","네이버카페","4.00000",,"4.00000","-1.00000","4.50000","8267.00000","공원","37.5677554","126.8856819","서울특별시 마포구 상암동 481-72","서울특별시","마포구","9335774.00000","9086598.00000","2.70000","208861800.00000","164554123.00000","44307677.00000"
"창경궁","202602","네이버카페","4.00000","4.00000",,"1.00000","4.70000","4631.00000","문화적 랜드마크","37.5787512","126.9948775","서울특별시 종로구 와룡동 2-1","서울특별시","종로구","11029070.00000","10636234.00000","3.70000","218741996.00000","184807361.00000","33934635.00000"
"한가람미술관","202602","네이버카페","7.00000","5.00000","2.00000","1.50000","4.50000","7059.00000","미술관","37.4803378","127.0142466","서울특별시 서초구 남부순환로 2406","서울특별시","서초구","14397656.00000","14188514.00000","1.50000","509752510.00000","465750860.00000","44001650.00000"
"한국민속촌","202602","네이버카페","4.00000","3.00000","1.00000","2.00000","4.40000","16069.00000","관광 명소","37.258939","127.1181126","경기도 용인시 기흥구 민속촌로 90","경기도","용인시 기흥구","4617680.00000","4443978.00000","3.90000","117573223.00000","115438686.00000","2134537.00000"
"한국영화박물관","202602","네이버카페","2.00000",,"2.00000","-1.00000","4.20000","76.00000","박물관","37.5804334","126.8894764","서울특별시 마포구 상암동 1602번지 2층","서울특별시","마포구","9335774.00000","9086598.00000","2.70000","208861800.00000","164554123.00000","44307677.00000"
"한라산","202602","네이버카페","10.00000","7.00000","3.00000","1.30000","4.60000","814.00000","산봉우리","33.3616666","126.5291666","제주특별자치도 제주시 오등동 산57번지 한라산골프장내","제주특별자치도","서귀포시","3306782.00000","2663678.00000","24.10000","89284867.00000","78934540.00000","10350327.00000"
"함덕해수욕장","202602","네이버카페","1.00000","1.00000",,"1.00000","4.50000","11632.00000","해변","33.5434231","126.6697752","제주특별자치도 제주시 조천읍 함덕리 산14-1","제주특별자치도","제주시","4459966.00000","3814265.00000","16.90000","151951229.00000","129080888.00000","22870341.00000"
"합천영상테마파크","202602","네이버카페","1.00000","1.00000",,"1.00000","4.10000","4020.00000","테마파크","35.5492109","128.07312","경상남도 합천군 용주면 합천호수로 757","경상남도","합천군","537002.00000","332098.00000","61.70000","3808624.00000","3797359.00000","11265.00000"
"해동용궁사","202602","네이버카페","3.00000","2.00000","1.00000","1.00000","4.40000","26327.00000","불교사찰","35.1883491","129.2233197","부산광역시 기장군 기장읍 용궁길 86 해동용궁사","부산광역시","기장군","3503468.00000","2933371.00000","19.40000","99041073.00000","87851486.00000","11189587.00000"
"해운대해수욕장","202602","네이버카페","54.00000","19.00000","35.00000","-0.50000","4.60000","2615.00000","해변","35.1719465","129.1741038","부산광역시 해운대구 좌동 998-11","부산광역시","해운대구","5876416.00000","5217009.00000","12.60000","240143749.00000","223342306.00000","16801443.00000"
"해파랑길","202602","네이버카페","1.00000",,"1.00000","-1.00000","2.50000","13.00000","하이킹코스","36.0508889","129.5203889","경상북도 포항시 남구 동해면 발산리 산124 해파랑길","경상북도","포항시 남구","2479799.00000","2204741.00000","12.50000","36701170.00000","36218462.00000","482708.00000"
"행리단길","202602","네이버카페","24.00000","22.00000","2.00000","10.00000","4.40000","119.00000","관광 명소","37.2853077","127.0127544","수원시 팔달구 장안동 290-2번지 수원시 경기도 KR","경기도","수원시 팔달구","5948600.00000","5471952.00000","8.70000","100234475.00000","97632548.00000","2601927.00000"
"헤이리예술마을","202602","네이버카페","1.00000",,"1.00000","-1.00000","4.00000","8093.00000","관광 명소","37.7888414","126.698722","경기도 파주시 탄현면 헤이리마을길 93 123 (법흥리) 작가동 107호","경기도","파주시","4335348.00000","3581480.00000","21.00000","103236648.00000","101021872.00000","2214776.00000"
"홍대역","202602","네이버카페","63.00000","40.00000","23.00000","0.70000","4.50000","9023.00000","관광 명소","37.557527","126.9244669","서울특별시 홍대입구역","서울특별시","마포구","9335774.00000","9086598.00000","2.70000","208861800.00000","164554123.00000","44307677.00000"
"황리단길","202602","네이버카페","1.00000",,"1.00000","-1.00000","4.20000","7607.00000","관광 명소","35.8376609","129.209724","경상북도 경주시 황남동 포석로 일대","경상북도","경주시","4080825.00000","3160731.00000","29.10000","80715518.00000","79915491.00000","800027.00000"
"흰여울문화마을","202602","네이버카페","1.00000","1.00000",,"1.00000","4.40000","8572.00000","관광 명소","35.0782798","129.0453198","부산광역시 영도구 영선동4가 1043 흰여울문화마을","부산광역시","영도구","1556366.00000","1311930.00000","18.60000","8929064.00000","7971480.00000","957584.00000"
"한강 공원","202602","네이버카페","6.00000","4.00000","2.00000","1.00000","4.80000","122.00000","공원","37.5270005","127.0198894","서울특별시 강남구 압구정동 387","서울특별시","강남구","16491576.00000","17788449.00000","-7.30000","637208371.00000","466585789.00000","170622582.00000"
"세브란스병원","202602","네이버카페","1.00000","1.00000",,"1.00000","3.70000","470.00000","대학병원","37.5623371","126.9408692","서울특별시 서대문구 신촌동 연세로 50-1","서울특별시","서대문구","6660493.00000","6777533.00000","-1.70000","72030402.00000","62296551.00000","9733851.00000"
"지산포레스트리조트","202602","네이버카페","1.00000","1.00000",,"1.00000","4.20000","4076.00000","0","37.2172793","127.3448638","경기도 이천시 마장면 지산로 267","경기도","이천시","3024592.00000","2607332.00000","16.00000","68769695.00000","68336817.00000","432878.00000"
