TRRSRT_NM,BASE_YM,CHNNEL_NM,BASE_YEAR_ACCMLT_FQ_CO,BASE_YM_FQ_CO,BASE_YEAR_BEFORE_MT_FQ_CO,BEFORE_MT_VERSUS_FQ_CO_IRDS_RT,AVRG_SCORE_VALUE,REVIEW_CO,PLACE_TY,LC_LA,LC_LO,ADDR,CTPRVN_NM,SIGNGU_NM,TURSM_CSTMR_CO,BEFORE_YEAR_MT_TURSM_CSTMR_CO,TURSM_CSTMR_CO_IRDS_RT,TURSM_SPND_PRICE,NATIVE_TURSM_SPND_PRICE,FRNR_TURSM_SPND_PRICE
"전주객사","202511","인스타그램","4.00000",,,,"4.10000","515.00000","역사적 명소","35.8205778","127.1447918","전북특별자치도 전주시 완산구 고사동 207","전북특별자치도","전주시 완산구","3602014.00000","3379922.00000","6.60000","59531135.00000","58125182.00000","1405953.00000"
"해운대해수욕장","202511","인스타그램","3.00000",,,,"4.60000","2536.00000","해변","35.1719465","129.1741038","부산광역시 해운대구 좌동 998-11","부산광역시","해운대구","6100136.00000","5624714.00000","8.50000","239248843.00000","206120591.00000","33128252.00000"
"광화문","202511","인스타그램","3.00000",,,,"4.50000","13708.00000","역사적 명소","37.572389","126.9769117","서울특별시 종로구 세종대로 172","서울특별시","종로구","13616190.00000","11763409.00000","15.80000","259944010.00000","206395385.00000","53548625.00000"
"망원시장","202511","인스타그램","1.00000",,,,"4.30000","8604.00000","재래시장","37.5559018","126.9062854","서울특별시 마포구 포은로6길 27","서울특별시","마포구","11026484.00000","9935496.00000","11.00000","257376766.00000","183810068.00000","73566698.00000"
"한국영화박물관","202511","채널전체","17.00000",,"15.00000","-1.00000","4.20000","74.00000","박물관","37.5804334","126.8894764","서울특별시 마포구 상암동 1602번지 2층","서울특별시","마포구","11026484.00000","9935496.00000","11.00000","257376766.00000","183810068.00000","73566698.00000"
"코엑스몰","202511","채널전체","48.00000","1.00000",,"1.00000","4.30000","24405.00000","쇼핑몰","37.5113686","127.0595931","서울특별시 영동대로 513","서울특별시","강남구","20540975.00000","18454628.00000","11.30000","774128213.00000","519991932.00000","254136281.00000"
"화성행궁","202511","채널전체","1.00000","1.00000",,"1.00000","4.50000","12677.00000","역사적 명소","37.2819666","127.013727","경기도 수원시 팔달구 정조로 825","경기도","수원시 팔달구","6554982.00000","5969610.00000","9.80000","114361782.00000","110467147.00000","3894635.00000"
"용머리해안","202511","채널전체","119.00000","3.00000","35.00000","-0.90000","4.40000","4970.00000","관광 명소","33.2316155","126.3148321","제주특별자치도 서귀포시 안덕면 사계리 112-3 용머리해안","제주특별자치도","서귀포시","3817611.00000","3396698.00000","12.40000","98970599.00000","88738262.00000","10232337.00000"
"용산전자상가","202511","채널전체","1.00000","1.00000",,"1.00000","3.70000","2794.00000","전자제품 판매점","37.5326702","126.9647153","서울특별시 용산구 한강로2가 16-10","서울특별시","용산구","10598602.00000","8856130.00000","19.70000","194452773.00000","158074272.00000","36378501.00000"
"이태원","202511","채널전체","168.00000","1.00000","2.00000","-0.50000","4.30000","290.00000","관광 명소","37.5385051","126.9925224","서울특별시 용산구 이태원동 213-4","서울특별시","용산구","10598602.00000","8856130.00000","19.70000","194452773.00000","158074272.00000","36378501.00000"
"파주출판단지","202511","채널전체","3.00000",,,,"4.40000","30.00000","공원","37.7108074","126.6841874","경기도 파주시 직지길 250","경기도","파주시","4519658.00000","4133958.00000","9.30000","122679146.00000","118838391.00000","3840755.00000"
"한국민속촌","202511","채널전체","3.00000","1.00000",,"1.00000","4.40000","16044.00000","관광 명소","37.258939","127.1181126","경기도 용인시 기흥구 민속촌로 90","경기도","용인시 기흥구","5285868.00000","4928998.00000","7.20000","136831625.00000","134203078.00000","2628547.00000"
"포시즌스호텔","202511","채널전체","3.00000",,,,"4.60000","7157.00000","5성급 호텔","37.5706978","126.9755073","서울특별시 종로구 당주동 새문안로 97","서울특별시","종로구","13616190.00000","11763409.00000","15.80000","259944010.00000","206395385.00000","53548625.00000"
"용두산공원","202511","채널전체","1.00000",,,,"4.30000","6346.00000","공원","35.1006536","129.0326226","부산광역시 중구 용두산길 37-55 용두산공원","부산광역시","중구","3485584.00000","3240800.00000","7.60000","47356496.00000","36983761.00000","10372735.00000"
"오설록 티 뮤지엄","202511","채널전체","58.00000","1.00000","17.00000","-0.90000","4.10000","23324.00000","박물관","33.3059438","126.289437","제주특별자치도 서귀포시 안덕면 신화역사로 15","제주특별자치도","서귀포시","3817611.00000","3396698.00000","12.40000","98970599.00000","88738262.00000","10232337.00000"
"예술의전당","202511","채널전체","1.00000",,,,"4.60000","12043.00000","아트 센터","37.4792903","127.0128613","서울특별시 서초구 남부순환로 2406","서울특별시","서초구","17400890.00000","14876866.00000","17.00000","547276811.00000","479320176.00000","67956635.00000"
"황리단길","202511","채널전체","11.00000",,"11.00000","-1.00000","4.20000","7531.00000","관광 명소","35.8376609","129.209724","경상북도 경주시 황남동 포석로 일대","경상북도","경주시","4567230.00000","3977936.00000","14.80000","93990626.00000","90517741.00000","3472885.00000"
"영천시장","202511","채널전체","1.00000","1.00000",,"1.00000","4.10000","4218.00000","시장","37.570656","126.9612072","서울특별시 서대문구 독립문로3길 22","서울특별시","서대문구","13616190.00000","11763409.00000","15.80000","259944010.00000","206395385.00000","53548625.00000"
"하남스타필드","202511","채널전체","1.00000",,,,"4.30000","18676.00000","쇼핑몰","37.5454054","127.223858","경기도 하남시 미사대로 750 스타필드 하남 1층","경기도","하남시","4951566.00000","4381618.00000","13.00000","129920660.00000","128836718.00000","1083942.00000"
"우도","202511","채널전체","349.00000","9.00000","102.00000","-0.90000","4.40000","422.00000","섬","33.5042977","126.954048","제주특별자치도 제주시 우도면 연평리 1431-2","제주특별자치도","제주시","5172892.00000","4557766.00000","13.50000","177899425.00000","154705916.00000","23193509.00000"
"카멜리아 힐","202511","채널전체","110.00000","2.00000","32.00000","-0.90000","4.20000","15307.00000","식물원","33.2898049","126.3682983","제주특별자치도 서귀포시 안덕면 병악로 166 카멜리아 힐","제주특별자치도","서귀포시","3817611.00000","3396698.00000","12.40000","98970599.00000","88738262.00000","10232337.00000"
"전쟁기념관","202511","채널전체","1.00000",,,,"4.60000","17848.00000","전쟁 박물관","37.5366059","126.9771397","서울특별시 용산구 이태원로 29","서울특별시","용산구","10598602.00000","8856130.00000","19.70000","194452773.00000","158074272.00000","36378501.00000"
"한라산","202511","채널전체","183.00000","6.00000","54.00000","-0.90000","4.70000","802.00000","산봉우리","33.3616666","126.5291666","제주특별자치도 제주시 오등동 산57번지 한라산골프장내","제주특별자치도","서귀포시","3817611.00000","3396698.00000","12.40000","98970599.00000","88738262.00000","10232337.00000"
"전주 한옥마을","202511","채널전체","1.00000",,,,"4.10000","29004.00000","관광 명소","35.8175376","127.1520417","전북특별자치도 전주시 완산구 기린대로 99","전북특별자치도","전주시 완산구","3602014.00000","3379922.00000","6.60000","59531135.00000","58125182.00000","1405953.00000"
"자만벽화마을","202511","채널전체","4.00000",,,,"4.00000","1682.00000","관광 명소","35.8142152","127.1572118","전북특별자치도 전주시 완산구 교동 54-89","전북특별자치도","전주시 완산구","3602014.00000","3379922.00000","6.60000","59531135.00000","58125182.00000","1405953.00000"
"해운대해수욕장","202511","채널전체","102.00000","7.00000","17.00000","-0.60000","4.60000","2536.00000","해변","35.1719465","129.1741038","부산광역시 해운대구 좌동 998-11","부산광역시","해운대구","6100136.00000","5624714.00000","8.50000","239248843.00000","206120591.00000","33128252.00000"
"전주객사","202511","채널전체","4.00000",,,,"4.10000","515.00000","역사적 명소","35.8205778","127.1447918","전북특별자치도 전주시 완산구 고사동 207","전북특별자치도","전주시 완산구","3602014.00000","3379922.00000","6.60000","59531135.00000","58125182.00000","1405953.00000"
"정자역","202511","채널전체","1.00000",,,,"4.40000","27.00000","교통 허브","37.366766","127.108265","성남시 정자역","경기도","성남시 분당구","7852481.00000","6944063.00000","13.10000","241486237.00000","226605362.00000","14880875.00000"
"피카디리극장","202511","채널전체","4.00000",,,,"4.00000","2421.00000","영화관","37.5709","126.9913","서울특별시 종로구 돈화문로5가길 1","서울특별시","종로구","13616190.00000","11763409.00000","15.80000","259944010.00000","206395385.00000","53548625.00000"
"제주공항","202511","채널전체","63.00000","2.00000","18.00000","-0.90000","4.40000","19642.00000","국제 공항","33.5071","126.4934","제주특별자치도 제주시 특별자치도 공항로 2","제주특별자치도","제주시","5172892.00000","4557766.00000","13.50000","177899425.00000","154705916.00000","23193509.00000"
"일산호수공원","202511","채널전체","1.00000","1.00000",,"1.00000","4.60000","6127.00000","공원","37.6567441","126.7662508","경기도 고양시 일산동구 호수로 595 일산호수공원","경기도","고양시 일산동구","4702128.00000","4385465.00000","7.20000","100072297.00000","97841532.00000","2230765.00000"
"제주동문시장","202511","채널전체","122.00000","4.00000","36.00000","-0.90000","4.10000","35257.00000","시장","33.5115133","126.5262564","제주특별자치도 제주시 이도일동 1332-19","제주특별자치도","제주시","5172892.00000","4557766.00000","13.50000","177899425.00000","154705916.00000","23193509.00000"
"주상절리대","202511","채널전체","55.00000","1.00000","16.00000","-0.90000","4.40000","11455.00000","관광 명소","33.2377549","126.4250671","제주특별자치도 서귀포시 중문동 2766-1","제주특별자치도","서귀포시","3817611.00000","3396698.00000","12.40000","98970599.00000","88738262.00000","10232337.00000"
"인천국제공항","202511","채널전체","113.00000","12.00000","30.00000","-0.60000","4.50000","32317.00000","국제공항","37.458666","126.4419679","인천광역시 중구 공항로 272 인천국제공항 (ICN)","인천광역시","중구","8501314.00000","8133604.00000","4.50000","265219347.00000","195622209.00000","69597138.00000"
"해인사","202511","채널전체","2.00000",,,,"4.60000","4150.00000","불교사찰","35.8011781","128.098098","경상남도 합천군 가야면 해인사길 122","경상남도","합천군","636066.00000","602301.00000","5.60000","5040386.00000","5021132.00000","19254.00000"
"진주성","202511","채널전체","1.00000",,,,"4.50000","4092.00000","역사적 명소","35.1890244","128.078001","경상남도 진주시 남강로 626","경상남도","진주시","1947032.00000","1808580.00000","7.70000","32251969.00000","31736706.00000","515263.00000"
"창경궁","202511","채널전체","2.00000",,,,"4.70000","4599.00000","문화적 랜드마크","37.5787512","126.9948775","서울특별시 종로구 와룡동 2-1","서울특별시","종로구","13616190.00000","11763409.00000","15.80000","259944010.00000","206395385.00000","53548625.00000"
"창덕궁","202511","채널전체","2.00000",,,,"4.60000","13472.00000","문화적 랜드마크","37.5794309","126.9910426","서울특별시 종로구 율곡로 99","서울특별시","종로구","13616190.00000","11763409.00000","15.80000","259944010.00000","206395385.00000","53548625.00000"
"천제연폭포","202511","채널전체","55.00000","1.00000","16.00000","-0.90000","4.30000","5935.00000","자연보호구역","33.2506678","126.4167726","제주특별자치도 서귀포시 중문동 2774-35","제주특별자치도","서귀포시","3817611.00000","3396698.00000","12.40000","98970599.00000","88738262.00000","10232337.00000"
"합천영상테마파크","202511","채널전체","7.00000",,,,"4.10000","4017.00000","테마파크","35.5492109","128.07312","경상남도 합천군 용주면 합천호수로 757","경상남도","합천군","636066.00000","602301.00000","5.60000","5040386.00000","5021132.00000","19254.00000"
"협재해수욕장","202511","채널전체","58.00000","1.00000","17.00000","-0.90000","4.60000","8503.00000","관광 명소","33.3942945","126.2398813","제주특별자치도 제주시 한림읍 한림로 329-10","제주특별자치도","제주시","5172892.00000","4557766.00000","13.50000","177899425.00000","154705916.00000","23193509.00000"
"천지연 폭포","202511","채널전체","116.00000","2.00000","34.00000","-0.90000","4.40000","672.00000","폭포","33.246944","126.554417","제주특별자치도 서귀포시 남성중로 2-15","제주특별자치도","서귀포시","3817611.00000","3396698.00000","12.40000","98970599.00000","88738262.00000","10232337.00000"
"인사동","202511","채널전체","3.00000",,,,"4.30000","13432.00000","관광 명소","37.5717174","126.9860732","서울특별시 종로구 인사동 153-10","서울특별시","종로구","13616190.00000","11763409.00000","15.80000","259944010.00000","206395385.00000","53548625.00000"
"첨성대","202511","채널전체","1.00000",,"1.00000","-1.00000","4.50000","20164.00000","역사적 장소","35.8346828","129.2190631","경상북도 경주시 인왕동 839-1","경상북도","경주시","4567230.00000","3977936.00000","14.80000","93990626.00000","90517741.00000","3472885.00000"
"청계천","202511","채널전체","63.00000",,"1.00000","-1.00000","4.50000","9965.00000","공원","37.5691015","126.9786692","서울특별시 중구 무교동 80-1","서울특별시","종로구","13616190.00000","11763409.00000","15.80000","259944010.00000","206395385.00000","53548625.00000"
"청주국제공항","202511","채널전체","3.00000",,,,"4.40000","2806.00000","국제 공항","36.7164","127.4989","충청북도 청주시 청원구 내수읍 오창대로 980","충청북도","청주시 청원구","2695707.00000","2289326.00000","17.80000","59483664.00000","58157272.00000","1326392.00000"
"홍대역","202511","채널전체","8.00000",,"1.00000","-1.00000","4.50000","8845.00000","관광 명소","37.557527","126.9244669","서울특별시 홍대입구역","서울특별시","마포구","11026484.00000","9935496.00000","11.00000","257376766.00000","183810068.00000","73566698.00000"
"이화여자대학교","202511","채널전체","76.00000","2.00000","20.00000","-0.90000","4.60000","1416.00000","여자대학","37.5618588","126.9468339","서울특별시 서대문구 대현동 산11-1","서울특별시","서대문구","8027688.00000","7261079.00000","10.60000","86239458.00000","74609522.00000","11629936.00000"
"DDP 동대문디자인플라자","202511","채널전체","1.00000","1.00000",,"1.00000","4.30000","31053.00000","문화센터","37.5665256","127.0092236","서울특별시 중구 을지로 281","서울특별시","중구","14068348.00000","12655783.00000","11.20000","895873236.00000","636964129.00000","258909107.00000"
"망원시장","202511","채널전체","1.00000",,,,"4.30000","8604.00000","재래시장","37.5559018","126.9062854","서울특별시 마포구 포은로6길 27","서울특별시","마포구","11026484.00000","9935496.00000","11.00000","257376766.00000","183810068.00000","73566698.00000"
"명동","202511","채널전체","20.00000","8.00000","3.00000","1.70000","4.40000","25652.00000","관광 명소","37.55998","126.9858296","서울특별시 중구 남산동2가 10-4","서울특별시","중구","14068348.00000","12655783.00000","11.20000","895873236.00000","636964129.00000","258909107.00000"
"무안국제공항","202511","채널전체","2.00000",,,,"3.90000","264.00000","국제 공항","34.9935","126.3878","전라남도 무안군 망운면 공항로 970-260","전라남도","무안군","1428742.00000","1349635.00000","5.90000","22853582.00000","22731446.00000","122136.00000"
"국립중앙박물관","202511","채널전체","13.00000",,,,"4.70000","27648.00000","국립박물관","37.5238506","126.9804702","서울특별시 용산구 서빙고로 137","서울특별시","용산구","10598602.00000","8856130.00000","19.70000","194452773.00000","158074272.00000","36378501.00000"
"국립국악원","202511","채널전체","3.00000","2.00000",,"1.00000","4.50000","990.00000","아트 센트","37.477","127.0086","서울특별시 서초구 남부순환로 2364","서울특별시","서초구","17400890.00000","14876866.00000","17.00000","547276811.00000","479320176.00000","67956635.00000"
"묵호항","202511","채널전체","1.00000",,,,"4.20000","106.00000","항구","37.5504","129.114","강원도 동해시 묵호진동 40-79","강원특별자치도","동해시","905408.00000","873446.00000","3.70000","15858544.00000","15729113.00000","129431.00000"
"보라매공원","202511","채널전체","1.00000",,,,"4.50000","7576.00000","시티 공원","37.4932342","126.9197115","서울특별시 동작구 신대방동 395","서울특별시","동작구","6265942.00000","5066240.00000","23.70000","71114811.00000","69284183.00000","1830628.00000"
"부산 국제시장","202511","채널전체","50.00000",,"1.00000","-1.00000","4.10000","12764.00000","시장","35.1731121","129.0714122","부산광역시 양정역","부산광역시","부산진구","6482172.00000","5855224.00000","10.70000","123146452.00000","94053687.00000","29092765.00000"
"광화문","202511","채널전체","45.00000","2.00000","3.00000","-0.30000","4.50000","13708.00000","역사적 명소","37.572389","126.9769117","서울특별시 종로구 세종대로 172","서울특별시","종로구","13616190.00000","11763409.00000","15.80000","259944010.00000","206395385.00000","53548625.00000"
"광주극장","202511","채널전체","8.00000","2.00000","4.00000","-0.50000","4.40000","316.00000","영화관","35.1497968","126.9124823","광주광역시 동구 충장로4가 64","광주광역시","동구","2909592.00000","2655460.00000","9.60000","35105203.00000","34550387.00000","554816.00000"
"부산영화체험박물관","202511","채널전체","5.00000",,,,"4.20000","932.00000","박물관","35.101702","129.0337655","부산광역시 중구 대청로126번길 12","부산광역시","중구","3485584.00000","3240800.00000","7.60000","47356496.00000","36983761.00000","10372735.00000"
"부천시청","202511","채널전체","1.00000",,,,"4.20000","361.00000","시청","37.504681","126.763618","경기도 부천시 원미구 중동 길주로 부천시청","경기도","부천시 원미구","5630051.00000","5068231.00000","11.10000","104793831.00000","101031680.00000","3762151.00000"
"부평깡통시장","202511","채널전체","16.00000","2.00000","5.00000","-0.60000","4.10000","19289.00000","재래시장","35.1014118","129.0265106","부산광역시 중구 부평2길 44","부산광역시","중구","3485584.00000","3240800.00000","7.60000","47356496.00000","36983761.00000","10372735.00000"
"북촌한옥마을","202511","채널전체","7.00000",,,,"4.40000","23536.00000","명소","37.5814696","126.9849519","서울특별시 종로구 가회동 30-9","서울특별시","종로구","13616190.00000","11763409.00000","15.80000","259944010.00000","206395385.00000","53548625.00000"
"불국사","202511","채널전체","2.00000",,,,"4.60000","17385.00000","불교사찰","35.7901973","129.3320806","경상북도 경주시 불국로 385","경상북도","경주시","4567230.00000","3977936.00000","14.80000","93990626.00000","90517741.00000","3472885.00000"
"낙산공원","202511","채널전체","13.00000",,,,"4.50000","5960.00000","공원","37.5806571","127.0074835","서울특별시 종로구 낙산길 41 낙산공원","서울특별시","종로구","13616190.00000","11763409.00000","15.80000","259944010.00000","206395385.00000","53548625.00000"
"삼청동길","202511","채널전체","2.00000",,,,"4.30000","2125.00000","관광 명소","37.5837936","126.9819183","서울특별시 종로구 삼청동 63-40","서울특별시","종로구","13616190.00000","11763409.00000","15.80000","259944010.00000","206395385.00000","53548625.00000"
"샤롯데씨어터","202511","채널전체","1.00000",,,,"4.40000","3898.00000","공연예술 극장","37.5107077","127.0998494","서울특별시 송파구 올림픽로 240","서울특별시","송파구","11812538.00000","10185886.00000","16.00000","341513009.00000","301880112.00000","39632897.00000"
"국립해양박물관","202511","채널전체","1.00000",,,,"4.30000","5833.00000","해양 박물관","35.0783256","129.0798565","부산광역시 영도구 해양로301번길 45","부산광역시","영도구","1570219.00000","1437874.00000","9.20000","8788956.00000","7771780.00000","1017176.00000"
"서문시장","202511","채널전체","1.00000",,,,"4.20000","18496.00000","재래시장","35.8688497","128.5807879","대구광역시 중구 큰장로26길 45","대구광역시","중구","5880098.00000","5450718.00000","7.90000","76330149.00000","73269618.00000","3060531.00000"
"영종도","202511","채널전체","4.00000","1.00000","1.00000",,"4.30000","85.00000","섬","37.5001","126.5358","인천 중구 운남동 671-3","인천광역시","중구","8501314.00000","8133604.00000","4.50000","265219347.00000","195622209.00000","69597138.00000"
"마포대교","202511","채널전체","6.00000",,"2.00000","-1.00000","4.50000","326.00000","다리","37.5337975","126.9371138","서울 영등포구 여의도동","서울특별시","마포구","11026484.00000","9935496.00000","11.00000","257376766.00000","183810068.00000","73566698.00000"
"낙산사","202511","채널전체","2.00000",,,,"4.50000","10512.00000","불교사찰","38.1246156","128.6280451","강원특별자치도 양양군 강현면 전진리 55","강원특별자치도","양양군","1173298.00000","1048509.00000","11.90000","15686588.00000","15482519.00000","204069.00000"
"남산","202511","채널전체","192.00000","4.00000","3.00000","0.30000","4.70000","694.00000","산봉우리","37.5537586","126.9809696","서울특별시 중구 회현동1가 100-166","서울특별시","중구","14068348.00000","12655783.00000","11.20000","895873236.00000","636964129.00000","258909107.00000"
"김포공항","202511","채널전체","14.00000","3.00000","8.00000","-0.60000","4.40000","11472.00000","국제공항","37.5655383","126.8013282","서울특별시 강서구 하늘길 112 김포국제공항 (GMP)","서울특별시","강서구","8557878.00000","6794476.00000","26.00000","278485669.00000","265602903.00000","12882766.00000"
"남원 광한루원","202511","채널전체","4.00000",,,,"4.30000","5285.00000","정원","35.4151468","127.3862661","전북특별자치도 남원시 향교동 244-6","전북특별자치도","남원시","915019.00000","874744.00000","4.60000","16414778.00000","16370947.00000","43831.00000"
"남이섬","202511","채널전체","2.00000",,,,"4.40000","37202.00000","자연보호구역","37.7899352","127.5258072","춘천시 남산면 방하리 197번지 남이섬내 춘천시 강원도 KR","경기도","가평군","2019570.00000","2001727.00000","0.90000","38750852.00000","37960399.00000","790453.00000"
"남한산성","202511","채널전체","405.00000","14.00000","13.00000","0.10000","4.40000","1788.00000","문화 유산 보존","37.4789","127.18","경기도 광주시 남한산성면 남한산성로 784-29","경기도","광주시","4118919.00000","4019082.00000","2.50000","75296316.00000","74894690.00000","401626.00000"
"군산근대역사박물관","202511","채널전체","2.00000",,"1.00000","-1.00000","4.10000","5416.00000","지역사 박물관","35.9906994","126.7119653","전북특별자치도 군산시 장미동 1-67","전북특별자치도","군산시","2222409.00000","2067692.00000","7.50000","50216302.00000","48679560.00000","1536742.00000"
"노량진 수산물 도매시장","202511","채널전체","1.00000",,,,"4.50000","13708.00000","역사적 명소","37.572389","126.9769117","서울특별시 종로구 세종대로 172","서울특별시","종로구","13616190.00000","11763409.00000","15.80000","259944010.00000","206395385.00000","53548625.00000"
"논현","202511","채널전체","5.00000",,"2.00000","-1.00000","3.70000","41.00000","수입업체","37.5136787","127.0317124","서울특별시 강남구 논현동 207-3","서울특별시","강남구","20540975.00000","18454628.00000","11.30000","774128213.00000","519991932.00000","254136281.00000"
"대전극장","202511","채널전체","1.00000",,"1.00000","-1.00000","4.30000","2022.00000","영화관","36.3577577","127.3867458","대전광역시 서구 둔산동 1515-1","대전광역시","서구","5766180.00000","5116643.00000","12.70000","84858104.00000","83965401.00000","892703.00000"
"대전지방법원","202511","채널전체","1.00000",,,,"3.60000","29.00000","시 법원","36.3542962","127.3892728","대전광역시 서구 둔산중로78번길 45","대전광역시","서구","5766180.00000","5116643.00000","12.70000","84858104.00000","83965401.00000","892703.00000"
"더현대서울","202511","채널전체","4.00000",,,,"4.40000","10504.00000","백화점","37.5260497","126.928296","서울특별시 영등포구 여의대로 108","서울특별시","영등포구","10634869.00000","9454196.00000","12.50000","285515984.00000","256516807.00000","28999177.00000"
"덕수궁","202511","채널전체","6.00000",,,,"4.60000","20024.00000","문화적 랜드마크","37.5658049","126.9751461","서울특별시 중구 세종대로 99","서울특별시","중구","14068348.00000","12655783.00000","11.20000","895873236.00000","636964129.00000","258909107.00000"
"독립기념관","202511","채널전체","2.00000",,,,"4.60000","9619.00000","역사 박물관","36.7812042","127.2264822","충청남도 천안시 동남구 목천읍 독립기념관로 1 독립기념관","충청남도","천안시 동남구","4312938.00000","3976662.00000","8.50000","76767294.00000","76116663.00000","650631.00000"
"국회의사당","202511","채널전체","4.00000",,,,"4.10000","406.00000","관공서","37.5318046","126.9141547","서울특별시 영등포구 여의동 1","서울특별시","영등포구","10634869.00000","9454196.00000","12.50000","285515984.00000","256516807.00000","28999177.00000"
"동대문","202511","채널전체","4.00000",,"3.00000","-1.00000","4.40000","7737.00000","역사적 명소","37.5819561","127.054846","서울특별시 동대문구 전농동 141-189","서울특별시","동대문구","5165472.00000","4718000.00000","9.50000","92382906.00000","87576917.00000","4805989.00000"
"롯데워터파크 김해","202511","채널전체","1.00000",,,,"4.20000","5379.00000","워터파크","35.1808236","128.8292747","경상남도 김해시 장유로 555","경상남도","김해시","4030313.00000","3623599.00000","11.20000","96115596.00000","92812930.00000","3302666.00000"
"국회도서관","202511","채널전체","1.00000",,,,"4.50000","263.00000","국립 도서관","37.5311396","126.9170175","서울특별시 영등포구 여의동 1","서울특별시","영등포구","10634869.00000","9454196.00000","12.50000","285515984.00000","256516807.00000","28999177.00000"
"서울관광재단","202511","채널전체","12.00000",,,,"4.70000","15.00000","재단","37.5685861","126.9871543","서울특별시 종로구 청계천로 85","서울특별시","종로구","13616190.00000","11763409.00000","15.80000","259944010.00000","206395385.00000","53548625.00000"
"광장시장","202511","채널전체","6.00000","4.00000",,"1.00000","4.20000","43623.00000","재래시장","37.5700398","126.9996036","서울특별시 예지동 2-1번지 1층 종로구 서울특별시 KR","서울특별시","종로구","13616190.00000","11763409.00000","15.80000","259944010.00000","206395385.00000","53548625.00000"
"광안리해수욕장","202511","채널전체","9.00000","2.00000","5.00000","-0.60000","4.60000","1519.00000","해변","35.1531","129.1186","부산 수영구 광안해변로 219","부산광역시","수영구","3555604.00000","3269830.00000","8.70000","39696591.00000","37000232.00000","2696359.00000"
"성수동","202511","채널전체","4.00000",,,,"4.50000","33.00000","관광 명소","37.5406846","127.0566319","서울특별시 성동구 성수동2가 315-4","서울특별시","성동구","7095686.00000","5752498.00000","23.30000","144684761.00000","102968907.00000","41715854.00000"
"건대입구","202511","채널전체","21.00000","5.00000",,"1.00000","4.10000","846.00000","쇼핑몰","37.540372","127.069276","서울특별시 화양동 건대입구","서울특별시","광진구","6618122.00000","5808425.00000","13.90000","111604757.00000","94312206.00000","17292551.00000"
"서울광장","202511","채널전체","1.00000",,"1.00000","-1.00000","4.30000","3410.00000","공원","37.5655675","126.978014","서울특별시 중구 태평로2가 375","서울특별시","중구","14068348.00000","12655783.00000","11.20000","895873236.00000","636964129.00000","258909107.00000"
"신촌","202511","채널전체","10.00000",,,,"4.70000","1623.00000","대학교","37.5650797","126.9399549","서울특별시 서대문구 연세로 50-1","서울특별시","서대문구","8027688.00000","7261079.00000","10.60000","86239458.00000","74609522.00000","11629936.00000"
"아침고요수목원","202511","채널전체","7.00000",,,,"4.40000","17055.00000","수목원","37.7439678","127.3524864","경기도 가평군 상면 수목원로 432 아침고요수목원","경기도","가평군","2019570.00000","2001727.00000","0.90000","38750852.00000","37960399.00000","790453.00000"
"아쿠아플라넷 제주","202511","채널전체","61.00000","2.00000","18.00000","-0.90000","4.40000","13911.00000","수족관","33.4327833","126.9278223","제주특별자치도 서귀포시 성산읍 섭지코지로 95","제주특별자치도","서귀포시","3817611.00000","3396698.00000","12.40000","98970599.00000","88738262.00000","10232337.00000"
"성산 일출봉","202511","채널전체","183.00000","6.00000","54.00000","-0.90000","4.70000","1728.00000","산봉우리","33.4180535","126.8648302","제주특별자치도 서귀포시 성산읍 난산리 1672","제주특별자치도","서귀포시","3817611.00000","3396698.00000","12.40000","98970599.00000","88738262.00000","10232337.00000"
"거제","202511","채널전체","4.00000","1.00000",,"1.00000","4.30000","215.00000","섬","34.8931951","128.6091247","경상남도 거제시 장평동 7-9","경상남도","거제시","1829324.00000","1733098.00000","5.60000","23259308.00000","21839993.00000","1419315.00000"
"강변","202511","채널전체","5.00000",,"3.00000","-1.00000","4.10000","830.00000","전자제품 판매점","37.535098","127.094695","서울특별시 광진구 강변역로 53 강변","서울특별시","광진구","6618122.00000","5808425.00000","13.90000","111604757.00000","94312206.00000","17292551.00000"
"압구정동","202511","채널전체","19.00000","1.00000",,"1.00000","4.30000","261.00000","관광 명소","37.5271478","127.0334517","서울특별시 강남구 신사동 언주로 861","서울특별시","강남구","20540975.00000","18454628.00000","11.30000","774128213.00000","519991932.00000","254136281.00000"
"강남","202511","채널전체","32.00000","3.00000","1.00000","2.00000","4.10000","601.00000","관광 명소","37.4966645","127.0629804","서울특별시 강남구 남부순환로 2949-2","서울특별시","강남구","20540975.00000","18454628.00000","11.30000","774128213.00000","519991932.00000","254136281.00000"
"애월읍","202511","채널전체","159.00000","5.00000","44.00000","-0.90000","4.60000","310.00000","관광 명소","33.4110784","126.3939276","제주특별자치도 제주시 애월읍 소길리 산219-1","제주특별자치도","제주시","5172892.00000","4557766.00000","13.50000","177899425.00000","154705916.00000","23193509.00000"
"여미지 식물원","202511","채널전체","40.00000","1.00000","9.00000","-0.90000","4.00000","3627.00000","식물원","33.2525901","126.4143294","제주특별자치도 서귀포시 색달동 2920-1","제주특별자치도","서귀포시","3817611.00000","3396698.00000","12.40000","98970599.00000","88738262.00000","10232337.00000"
