TRRSRT_NM,BASE_YM,CHNNEL_NM,BASE_YEAR_ACCMLT_FQ_CO,BASE_YM_FQ_CO,BASE_YEAR_BEFORE_MT_FQ_CO,BEFORE_MT_VERSUS_FQ_CO_IRDS_RT,AVRG_SCORE_VALUE,REVIEW_CO,PLACE_TY,LC_LA,LC_LO,ADDR,CTPRVN_NM,SIGNGU_NM,TURSM_CSTMR_CO,BEFORE_YEAR_MT_TURSM_CSTMR_CO,TURSM_CSTMR_CO_IRDS_RT,TURSM_SPND_PRICE,NATIVE_TURSM_SPND_PRICE,FRNR_TURSM_SPND_PRICE
"파라다이스호텔부산","202601","네이버카페","2.00000","2.00000",,"1.00000","4.50000","6807.00000","5성급 호텔","35.1731121","129.0714122","부산광역시 양정역","부산광역시","부산진구","6543162.00000","6238068.00000","4.90000","114644390.00000","94320901.00000","20323489.00000"
"논현","202601","네이버카페","20.00000","20.00000",,"1.00000","3.70000","41.00000","수입업체","37.5136787","127.0317124","서울특별시 강남구 논현동 207-3","서울특별시","강남구","19514089.00000","17327720.00000","12.60000","724565525.00000","532157143.00000","192408382.00000"
"정자역","202601","네이버카페","3.00000","3.00000",,"1.00000","4.40000","27.00000","교통 허브","37.366766","127.108265","성남시 정자역","경기도","성남시 분당구","7427774.00000","6732330.00000","10.30000","234392287.00000","222900146.00000","11492141.00000"
"영종도","202601","네이버카페","1.00000","1.00000",,"1.00000","4.30000","85.00000","섬","37.5001","126.5358","인천 중구 운남동 671-3","인천광역시","중구","9310178.00000","9042800.00000","3.00000","274364495.00000","206000986.00000","68363509.00000"
"국회도서관","202601","네이버카페","5.00000","5.00000",,"1.00000","4.50000","265.00000","국립 도서관","37.5311396","126.9170175","서울특별시 영등포구 여의동 1","서울특별시","영등포구","9691269.00000","8673056.00000","11.70000","280975197.00000","257941387.00000","23033810.00000"
"어린이대공원","202601","네이버카페","1.00000","1.00000",,"1.00000","4.50000","12981.00000","놀이공원","37.549363","127.0818126","서울특별시 능동 18번지 어린이대공원놀이동산 광진구 서울특별시 KR","서울특별시","광진구","5917184.00000","5367866.00000","10.20000","105753878.00000","91558722.00000","14195156.00000"
"청계천","202601","네이버카페","7.00000","7.00000",,"1.00000","4.50000","10109.00000","공원","37.5691015","126.9786692","서울특별시 중구 무교동 80-1","서울특별시","종로구","11556174.00000","10435054.00000","10.70000","232237204.00000","196747545.00000","35489659.00000"
"정방폭포","202601","네이버카페","1.00000","1.00000",,"1.00000","4.50000","12183.00000","명승지","33.2448521","126.5718032","제주특별자치도 서귀포시 칠십리로214번길 37","제주특별자치도","서귀포시","3814514.00000","3490165.00000","9.30000","99787653.00000","91023178.00000","8764475.00000"
"평화의전당","202601","네이버카페","7.00000","7.00000",,"1.00000","4.40000","1567.00000","공연예술 극장","37.5986","127.0527","서울특별시 동대문구 회기동","서울특별시","동대문구","4577069.00000","4487819.00000","2.00000","83631345.00000","80687570.00000","2943775.00000"
"동대문","202601","네이버카페","19.00000","19.00000",,"1.00000","4.40000","7772.00000","역사적 명소","37.5819561","127.054846","서울특별시 동대문구 전농동 141-189","서울특별시","동대문구","4577069.00000","4487819.00000","2.00000","83631345.00000","80687570.00000","2943775.00000"
"태종대유원지","202601","네이버카페","3.00000","3.00000",,"1.00000","4.40000","4747.00000","공원","35.05307","129.0872","부산광역시 영도구 전망로 24 태종대유원지","부산광역시","영도구","1507600.00000","1584202.00000","-4.80000","8666441.00000","7955810.00000","710631.00000"
"제주공항","202601","네이버카페","1.00000","1.00000",,"1.00000","4.40000","19699.00000","국제 공항","33.5071","126.4934","제주특별자치도 제주시 특별자치도 공항로 2","제주특별자치도","제주시","4981340.00000","4686836.00000","6.30000","166989436.00000","145375380.00000","21614056.00000"
"이화여자대학교","202601","네이버카페","19.00000","19.00000",,"1.00000","4.60000","1427.00000","여자대학","37.5618588","126.9468339","서울특별시 서대문구 대현동 산11-1","서울특별시","서대문구","7247510.00000","6670923.00000","8.60000","76383975.00000","66105080.00000","10278895.00000"
"주상절리대","202601","네이버카페","1.00000","1.00000",,"1.00000","4.40000","11485.00000","관광 명소","33.2377549","126.4250671","제주특별자치도 서귀포시 중문동 2766-1","제주특별자치도","서귀포시","3814514.00000","3490165.00000","9.30000","99787653.00000","91023178.00000","8764475.00000"
"전주 한옥마을","202601","네이버카페","4.00000","4.00000",,"1.00000","4.10000","29042.00000","관광 명소","35.8175376","127.1520417","전북특별자치도 전주시 완산구 기린대로 99","전북특별자치도","전주시 완산구","3450192.00000","3544464.00000","-2.70000","55068928.00000","54471658.00000","597270.00000"
"한가람미술관","202601","네이버카페","2.00000","2.00000",,"1.00000","4.50000","7055.00000","미술관","37.4803378","127.0142466","서울특별시 서초구 남부순환로 2406","서울특별시","서초구","16144880.00000","14055076.00000","14.90000","539831569.00000","488600015.00000","51231554.00000"
"만장굴","202601","네이버카페","1.00000","1.00000",,"1.00000","4.20000","11853.00000","관광 명소","33.5282463","126.7702874","제주특별자치도 제주시 구좌읍 만장굴길 182 만장굴","제주특별자치도","제주시","4981340.00000","4686836.00000","6.30000","166989436.00000","145375380.00000","21614056.00000"
"광안리해수욕장","202601","네이버카페","23.00000","23.00000",,"1.00000","4.70000","1526.00000","해변","35.1531","129.1186","부산 수영구 광안해변로 219","부산광역시","수영구","3484590.00000","3373601.00000","3.30000","40446675.00000","38829071.00000","1617604.00000"
"한라산","202601","네이버카페","3.00000","3.00000","1.00000","2.00000","4.70000","808.00000","산봉우리","33.3616666","126.5291666","제주특별자치도 제주시 오등동 산57번지 한라산골프장내","제주특별자치도","서귀포시","3814514.00000","3490165.00000","9.30000","99787653.00000","91023178.00000","8764475.00000"
"애월읍","202601","네이버카페","3.00000","3.00000",,"1.00000","4.50000","330.00000","관광 명소","33.4110784","126.3939276","제주특별자치도 제주시 애월읍 소길리 산219-1","제주특별자치도","제주시","4981340.00000","4686836.00000","6.30000","166989436.00000","145375380.00000","21614056.00000"
"서대문자연사박물관","202601","네이버카페","1.00000","1.00000",,"1.00000","4.30000","2997.00000","자연사 박물관","37.576673","126.9374741","서울특별시 서대문구 연희동 141-52","서울특별시","서대문구","7247510.00000","6670923.00000","8.60000","76383975.00000","66105080.00000","10278895.00000"
"샤롯데씨어터","202601","네이버카페","1.00000","1.00000",,"1.00000","4.40000","3931.00000","공연예술 극장","37.5107077","127.0998494","서울특별시 송파구 올림픽로 240","서울특별시","송파구","11062128.00000","9797375.00000","12.90000","313628171.00000","281546563.00000","32081608.00000"
"더현대서울","202601","네이버카페","9.00000","9.00000",,"1.00000","4.40000","10527.00000","백화점","37.5260497","126.928296","서울특별시 영등포구 여의대로 108","서울특별시","영등포구","9691269.00000","8673056.00000","11.70000","280975197.00000","257941387.00000","23033810.00000"
"코엑스몰","202601","네이버카페","123.00000","123.00000",,"1.00000","4.30000","24473.00000","쇼핑몰","37.5113686","127.0595931","서울특별시 영동대로 513","서울특별시","강남구","19514089.00000","17327720.00000","12.60000","724565525.00000","532157143.00000","192408382.00000"
"한강 공원","202601","네이버카페","2.00000","2.00000",,"1.00000","4.80000","120.00000","공원","37.5270005","127.0198894","서울특별시 강남구 압구정동 387","서울특별시","강남구","19514089.00000","17327720.00000","12.60000","724565525.00000","532157143.00000","192408382.00000"
"국립국악원","202601","네이버카페","9.00000","9.00000",,"1.00000","4.50000","1000.00000","아트 센트","37.477","127.0086","서울특별시 서초구 남부순환로 2364","서울특별시","서초구","16144880.00000","14055076.00000","14.90000","539831569.00000","488600015.00000","51231554.00000"
"건대입구","202601","네이버카페","9.00000","9.00000",,"1.00000","4.10000","854.00000","쇼핑몰","37.540372","127.069276","서울특별시 화양동 건대입구","서울특별시","광진구","5917184.00000","5367866.00000","10.20000","105753878.00000","91558722.00000","14195156.00000"
"광장시장","202601","네이버카페","3.00000","3.00000",,"1.00000","4.20000","43714.00000","재래시장","37.5700398","126.9996036","서울특별시 예지동 2-1번지 1층 종로구 서울특별시 KR","서울특별시","종로구","11556174.00000","10435054.00000","10.70000","232237204.00000","196747545.00000","35489659.00000"
"서울광장","202601","네이버카페","1.00000","1.00000",,"1.00000","4.30000","3433.00000","공원","37.5655675","126.978014","서울특별시 중구 태평로2가 375","서울특별시","중구","12068956.00000","10905808.00000","10.70000","867633676.00000","648581788.00000","219051888.00000"
"덕진공원","202601","네이버카페","2.00000","2.00000",,"1.00000","4.20000","4077.00000","공원","35.8475732","127.121895","전북특별자치도 전주시 덕진구 덕진동1가 권삼득로 390 덕진공원","전북특별자치도","전주시 덕진구","3382050.00000","3311760.00000","2.10000","45290549.00000","45075654.00000","214895.00000"
"서울숲공원","202601","네이버카페","1.00000","1.00000",,"1.00000","4.60000","10553.00000","공원","37.5443878","127.0374424","서울특별시 성동구 성수동1가 678-1","서울특별시","성동구","6147348.00000","5264217.00000","16.80000","124777535.00000","96754105.00000","28023430.00000"
"국립중앙과학관","202601","네이버카페","3.00000","3.00000",,"1.00000","4.50000","5647.00000","과학박물관","36.3755897","127.3766119","대전광역시 유성구 구성동 411-1","대전광역시","유성구","5239437.00000","4872105.00000","7.50000","162165489.00000","160385574.00000","1779915.00000"
"성수동","202601","네이버카페","3.00000","3.00000",,"1.00000","4.50000","35.00000","관광 명소","37.5406846","127.0566319","서울특별시 성동구 성수동2가 315-4","서울특별시","성동구","6147348.00000","5264217.00000","16.80000","124777535.00000","96754105.00000","28023430.00000"
"부천시청","202601","네이버카페","1.00000","1.00000",,"1.00000","4.20000","365.00000","시청","37.504681","126.763618","경기도 부천시 원미구 중동 길주로 부천시청","경기도","부천시 원미구","5312125.00000","5259040.00000","1.00000","101332205.00000","98947014.00000","2385191.00000"
"명동대성당","202601","네이버카페","27.00000","27.00000",,"1.00000","4.70000","9887.00000","대성당","37.5633245","126.9872338","서울특별시 중구 명동길 74","서울특별시","중구","12068956.00000","10905808.00000","10.70000","867633676.00000","648581788.00000","219051888.00000"
"DDP 동대문디자인플라자","202601","네이버카페","9.00000","9.00000",,"1.00000","4.30000","31207.00000","문화센터","37.5665256","127.0092236","서울특별시 중구 을지로 281","서울특별시","중구","12068956.00000","10905808.00000","10.70000","867633676.00000","648581788.00000","219051888.00000"
"보라매공원","202601","네이버카페","1.00000","1.00000",,"1.00000","4.50000","7579.00000","시티 공원","37.4932342","126.9197115","서울특별시 동작구 신대방동 395","서울특별시","동작구","5752582.00000","4926404.00000","16.80000","68134502.00000","66762029.00000","1372473.00000"
"익선동","202601","네이버카페","1.00000","1.00000",,"1.00000","4.30000","8148.00000","명소","37.5743484","126.9897057","서울특별시 종로구 익선동 93","서울특별시","종로구","11556174.00000","10435054.00000","10.70000","232237204.00000","196747545.00000","35489659.00000"
"남한산성","202601","네이버카페","7.00000","7.00000",,"1.00000","4.40000","1795.00000","문화 유산 보존","37.4789","127.18","경기도 광주시 남한산성면 남한산성로 784-29","경기도","광주시","3566612.00000","3900946.00000","-8.60000","69193193.00000","68905396.00000","287797.00000"
"광안대교","202601","네이버카페","3.00000","3.00000",,"1.00000","4.60000","913.00000","다리","35.147551","129.1302088","부산광역시 부산진구 새싹로 174","부산광역시","수영구","3484590.00000","3373601.00000","3.30000","40446675.00000","38829071.00000","1617604.00000"
"마두공원","202601","네이버카페","5.00000","5.00000",,"1.00000","4.40000","231.00000","공원","37.652185","126.777641","고양시 마두역","경기도","고양시 일산동구","4418078.00000","4451279.00000","-0.70000","96007961.00000","94741031.00000","1266930.00000"
"해운대해수욕장","202601","네이버카페","35.00000","35.00000","1.00000","34.00000","4.60000","2603.00000","해변","35.1719465","129.1741038","부산광역시 해운대구 좌동 998-11","부산광역시","해운대구","6037584.00000","5993704.00000","0.70000","243212579.00000","225347379.00000","17865200.00000"
"강남","202601","네이버카페","147.00000","147.00000",,"1.00000","4.10000","601.00000","관광 명소","37.4966645","127.0629804","서울특별시 강남구 남부순환로 2949-2","서울특별시","강남구","19514089.00000","17327720.00000","12.60000","724565525.00000","532157143.00000","192408382.00000"
"한국영화박물관","202601","네이버카페","2.00000","2.00000",,"1.00000","4.20000","76.00000","박물관","37.5804334","126.8894764","서울특별시 마포구 상암동 1602번지 2층","서울특별시","마포구","9922500.00000","9116933.00000","8.80000","226017306.00000","178305796.00000","47711510.00000"
"국립중앙박물관","202601","네이버카페","10.00000","10.00000",,"1.00000","4.70000","27920.00000","국립박물관","37.5238506","126.9804702","서울특별시 용산구 서빙고로 137","서울특별시","용산구","9305636.00000","8675240.00000","7.30000","184840948.00000","159628758.00000","25212190.00000"
"서울대학교","202601","네이버카페","91.00000","91.00000",,"1.00000","4.40000","2002.00000","공립대학교","37.4648267","126.9571988","서울특별시 관악구 관악로","서울특별시","관악구","5614749.00000","5092846.00000","10.20000","69574477.00000","68325262.00000","1249215.00000"
"세종문화회관","202601","네이버카페","43.00000","43.00000",,"1.00000","4.40000","7404.00000","문화센터","37.5725254","126.9756429","서울특별시 종로구 세종대로 175 세종문화회관","서울특별시","종로구","11556174.00000","10435054.00000","10.70000","232237204.00000","196747545.00000","35489659.00000"
"남해독일마을","202601","네이버카페","1.00000","1.00000",,"1.00000","4.00000","5441.00000","관광 명소","34.8333771","127.899794","경상남도 남해군 남해읍 남변리 643-18","경상남도","남해군","615615.00000","741170.00000","-16.90000","7239061.00000","7207316.00000","31745.00000"
"예술의전당","202601","네이버카페","64.00000","64.00000",,"1.00000","4.60000","12075.00000","아트 센터","37.4792903","127.0128613","서울특별시 서초구 남부순환로 2406","서울특별시","서초구","16144880.00000","14055076.00000","14.90000","539831569.00000","488600015.00000","51231554.00000"
"롯데월드","202601","네이버카페","8.00000","8.00000",,"1.00000","4.30000","48183.00000","테마파크","37.5111158","127.098167","서울특별시 송파구 송파대로 521","서울특별시","송파구","11062128.00000","9797375.00000","12.90000","313628171.00000","281546563.00000","32081608.00000"
"포항공대","202601","네이버카페","1.00000","1.00000",,"1.00000","4.70000","300.00000","공과대학교","36.0138857","129.3231836","경상북도 포항시 남구 청암로 77","경상북도","포항시 남구","2538868.00000","2631318.00000","-3.50000","40131170.00000","39785704.00000","345466.00000"
"강변","202601","네이버카페","8.00000","8.00000",,"1.00000","4.10000","833.00000","전자제품 판매점","37.535098","127.094695","서울특별시 광진구 강변역로 53 강변","서울특별시","광진구","5917184.00000","5367866.00000","10.20000","105753878.00000","91558722.00000","14195156.00000"
"경복궁","202601","네이버카페","11.00000","11.00000",,"1.00000","4.60000","45909.00000","문화적 랜드마크","37.579617","126.977041","서울특별시 종로구 사직로 161","서울특별시","종로구","11556174.00000","10435054.00000","10.70000","232237204.00000","196747545.00000","35489659.00000"
"삼성서울병원","202601","네이버카페","2.00000","2.00000",,"1.00000","3.90000","554.00000","종합병원","37.4881193","127.0849885","서울특별시 강남구 일원로 81 삼성서울병원","서울특별시","강남구","19514089.00000","17327720.00000","12.60000","724565525.00000","532157143.00000","192408382.00000"
"부산 국제시장","202601","네이버카페","2.00000","2.00000",,"1.00000","4.10000","12828.00000","시장","35.1731121","129.0714122","부산광역시 양정역","부산광역시","부산진구","6543162.00000","6238068.00000","4.90000","114644390.00000","94320901.00000","20323489.00000"
"김포공항","202601","네이버카페","8.00000","8.00000",,"1.00000","4.40000","11504.00000","국제공항","37.5655383","126.8013282","서울특별시 강서구 하늘길 112 김포국제공항 (GMP)","서울특별시","강서구","8081132.00000","6770554.00000","19.40000","285852564.00000","277265745.00000","8586819.00000"
"인천국제공항","202601","네이버카페","20.00000","20.00000","2.00000","9.00000","4.50000","32503.00000","국제공항","37.458666","126.4419679","인천광역시 중구 공항로 272 인천국제공항 (ICN)","인천광역시","중구","9310178.00000","9042800.00000","3.00000","274364495.00000","206000986.00000","68363509.00000"
"광주극장","202601","네이버카페","2.00000","2.00000",,"1.00000","4.40000","317.00000","영화관","35.1497968","126.9124823","광주광역시 동구 충장로4가 64","광주광역시","동구","2829390.00000","2672100.00000","5.90000","33290258.00000","32879636.00000","410622.00000"
"신포국제시장","202601","네이버카페","1.00000","1.00000",,"1.00000","4.10000","9734.00000","시장","37.4713875","126.6272078","인천광역시 중구 신포동 6-7","인천광역시","중구","9310178.00000","9042800.00000","3.00000","274364495.00000","206000986.00000","68363509.00000"
"낙산사","202601","네이버카페","3.00000","3.00000",,"1.00000","4.50000","10548.00000","불교사찰","38.1246156","128.6280451","강원특별자치도 양양군 강현면 전진리 55","강원특별자치도","양양군","1085868.00000","1115611.00000","-2.70000","16441188.00000","16176430.00000","264758.00000"
"부산시민공원","202601","네이버카페","2.00000","2.00000",,"1.00000","4.60000","8207.00000","시티 공원","35.1681608","129.0573853","부산광역시 부산진구 연지동 388","부산광역시","부산진구","6543162.00000","6238068.00000","4.90000","114644390.00000","94320901.00000","20323489.00000"
"국립고궁박물관","202601","네이버카페","2.00000","2.00000",,"1.00000","4.60000","7190.00000","국립박물관","37.5766084","126.974951","서울특별시 종로구 효자로 12","서울특별시","종로구","11556174.00000","10435054.00000","10.70000","232237204.00000","196747545.00000","35489659.00000"
"해파랑길","202601","네이버카페","1.00000","1.00000",,"1.00000","2.40000","14.00000","하이킹코스","36.0508889","129.5203889","경상북도 포항시 남구 동해면 발산리 산124 해파랑길","경상북도","포항시 남구","2538868.00000","2631318.00000","-3.50000","40131170.00000","39785704.00000","345466.00000"
"국립민속박물관","202601","네이버카페","2.00000","2.00000",,"1.00000","4.60000","3640.00000","국립박물관","37.5816456","126.9789948","서울특별시 종로구 팔판동 139-1","서울특별시","종로구","11556174.00000","10435054.00000","10.70000","232237204.00000","196747545.00000","35489659.00000"
"군산근대역사박물관","202601","네이버카페","1.00000","1.00000",,"1.00000","4.10000","5426.00000","지역사 박물관","35.9906994","126.7119653","전북특별자치도 군산시 장미동 1-67","전북특별자치도","군산시","1985851.00000","2099618.00000","-5.40000","45164951.00000","44130968.00000","1033983.00000"
"해동용궁사","202601","네이버카페","1.00000","1.00000",,"1.00000","4.40000","26286.00000","불교사찰","35.1883491","129.2233197","부산광역시 기장군 기장읍 용궁길 86 해동용궁사","부산광역시","기장군","3370468.00000","3685672.00000","-8.60000","90575680.00000","83346670.00000","7229010.00000"
"시립미술관","202601","네이버카페","1.00000","1.00000",,"1.00000","4.60000","2046.00000","미술관","35.1667329","129.1370714","부산광역시 해운대구 APEC로 58","부산광역시","해운대구","6037584.00000","5993704.00000","0.70000","243212579.00000","225347379.00000","17865200.00000"
"국립부여박물관","202601","네이버카페","1.00000","1.00000",,"1.00000","4.50000","3645.00000","국립박물관","36.2763865","126.9189991","충청남도 부여군 부여읍 금성로 5","충청남도","부여군","751058.00000","838572.00000","-10.40000","13349488.00000","13293816.00000","55672.00000"
"한국민속촌","202601","네이버카페","1.00000","1.00000",,"1.00000","4.40000","16066.00000","관광 명소","37.258939","127.1181126","경기도 용인시 기흥구 민속촌로 90","경기도","용인시 기흥구","4822486.00000","4808220.00000","0.30000","118836450.00000","116465476.00000","2370974.00000"
"국립과천과학관","202601","네이버카페","4.00000","4.00000",,"1.00000","4.50000","9091.00000","과학박물관","37.4381228","127.0057768","경기도 과천시 과천동 상하벌로 110","경기도","과천시","1554686.00000","1400080.00000","11.00000","15987668.00000","15304006.00000","683662.00000"
"남산","202601","네이버카페","15.00000","15.00000",,"1.00000","4.70000","697.00000","산봉우리","37.5537586","126.9809696","서울특별시 중구 회현동1가 100-166","서울특별시","중구","12068956.00000","10905808.00000","10.70000","867633676.00000","648581788.00000","219051888.00000"
"헤이리예술마을","202601","네이버카페","1.00000","1.00000",,"1.00000","4.00000","8091.00000","관광 명소","37.7888414","126.698722","경기도 파주시 탄현면 헤이리마을길 93 123 (법흥리) 작가동 107호","경기도","파주시","4058677.00000","4163226.00000","-2.50000","99451474.00000","97070201.00000","2381273.00000"
"롯데콘서트홀","202601","네이버카페","17.00000","17.00000",,"1.00000","4.60000","4221.00000","콘서트홀","37.5136096","127.1039833","서울특별시 송파구 올림픽로 300","서울특별시","송파구","11062128.00000","9797375.00000","12.90000","313628171.00000","281546563.00000","32081608.00000"
"행리단길","202601","네이버카페","2.00000","2.00000",,"1.00000","4.30000","123.00000","관광 명소","37.2853077","127.0127544","수원시 팔달구 장안동 290-2번지 수원시 경기도 KR","경기도","수원시 팔달구","6107462.00000","5894826.00000","3.60000","108775975.00000","105785749.00000","2990226.00000"
"북촌한옥마을","202601","네이버카페","17.00000","17.00000",,"1.00000","4.40000","23728.00000","명소","37.5814696","126.9849519","서울특별시 종로구 가회동 30-9","서울특별시","종로구","11556174.00000","10435054.00000","10.70000","232237204.00000","196747545.00000","35489659.00000"
"이태원","202601","네이버카페","17.00000","17.00000",,"1.00000","4.20000","292.00000","관광 명소","37.5385051","126.9925224","서울특별시 용산구 이태원동 213-4","서울특별시","용산구","9305636.00000","8675240.00000","7.30000","184840948.00000","159628758.00000","25212190.00000"
"전쟁기념관","202601","네이버카페","17.00000","17.00000",,"1.00000","4.60000","17904.00000","전쟁 박물관","37.5366059","126.9771397","서울특별시 용산구 이태원로 29","서울특별시","용산구","9305636.00000","8675240.00000","7.30000","184840948.00000","159628758.00000","25212190.00000"
"서울역사박물관","202601","네이버카페","1.00000","1.00000",,"1.00000","4.50000","5294.00000","역사 박물관","37.5704616","126.9705126","서울특별시 종로구 신문로2가 2-1","서울특별시","종로구","11556174.00000","10435054.00000","10.70000","232237204.00000","196747545.00000","35489659.00000"
"서울아트시네마","202601","네이버카페","2.00000","2.00000",,"1.00000","4.60000","61.00000","영화관","37.568038","126.9695876","서울특별시 중구 정동길 3","서울특별시","중구","12068956.00000","10905808.00000","10.70000","867633676.00000","648581788.00000","219051888.00000"
"명동","202601","네이버카페","76.00000","76.00000","1.00000","75.00000","4.40000","25806.00000","관광 명소","37.55998","126.9858296","서울특별시 중구 남산동2가 10-4","서울특별시","중구","12068956.00000","10905808.00000","10.70000","867633676.00000","648581788.00000","219051888.00000"
"거제","202601","네이버카페","5.00000","5.00000",,"1.00000","4.30000","219.00000","섬","34.8931951","128.6091247","경상남도 거제시 장평동 7-9","경상남도","거제시","1820581.00000","2047146.00000","-11.10000","20845374.00000","20214675.00000","630699.00000"
"창덕궁","202601","네이버카페","8.00000","8.00000",,"1.00000","4.60000","13520.00000","문화적 랜드마크","37.5794309","126.9910426","서울특별시 종로구 율곡로 99","서울특별시","종로구","11556174.00000","10435054.00000","10.70000","232237204.00000","196747545.00000","35489659.00000"
"남산골 한옥마을","202601","네이버카페","2.00000","2.00000",,"1.00000","4.40000","10184.00000","관광 명소","37.559315","126.994477","서울특별시 중구 퇴계로34길 28","서울특별시","중구","12068956.00000","10905808.00000","10.70000","867633676.00000","648581788.00000","219051888.00000"
"황리단길","202601","네이버카페","1.00000","1.00000",,"1.00000","4.20000","7596.00000","관광 명소","35.8376609","129.209724","경상북도 경주시 황남동 포석로 일대","경상북도","경주시","3787574.00000","3962704.00000","-4.40000","78206120.00000","77369741.00000","836379.00000"
"인천항","202601","네이버카페","6.00000","6.00000",,"1.00000","4.30000","44.00000","항구","37.4594575","126.6256454","인천광역시 중구 항동7가 1-58","인천광역시","중구","9310178.00000","9042800.00000","3.00000","274364495.00000","206000986.00000","68363509.00000"
"파주출판단지","202601","네이버카페","1.00000","1.00000",,"1.00000","4.40000","30.00000","공원","37.7108074","126.6841874","경기도 파주시 직지길 250","경기도","파주시","4058677.00000","4163226.00000","-2.50000","99451474.00000","97070201.00000","2381273.00000"
"경주월드","202601","네이버카페","2.00000","2.00000",,"1.00000","4.50000","11404.00000","테마파크","35.8362697","129.2830827","경상북도 경주시 보문로 544","경상북도","경주시","3787574.00000","3962704.00000","-4.40000","78206120.00000","77369741.00000","836379.00000"
"김해공항","202601","네이버카페","3.00000","3.00000",,"1.00000","4.10000","4843.00000","국제 공항","37.5655","126.8013","서울특별시 강서구 하늘길 112","서울특별시","강서구","8081132.00000","6770554.00000","19.40000","285852564.00000","277265745.00000","8586819.00000"
"종묘","202601","네이버카페","9.00000","9.00000",,"1.00000","4.50000","1223.00000","역사적 장소","37.5746","126.9938","서울특별시 종로구 종로 157 종묘관리소","서울특별시","종로구","11556174.00000","10435054.00000","10.70000","232237204.00000","196747545.00000","35489659.00000"
"신촌","202601","네이버카페","8.00000","8.00000",,"1.00000","4.70000","1637.00000","대학교","37.5650797","126.9399549","서울특별시 서대문구 연세로 50-1","서울특별시","서대문구","7247510.00000","6670923.00000","8.60000","76383975.00000","66105080.00000","10278895.00000"
"성산 일출봉","202601","네이버카페","1.00000","1.00000",,"1.00000","4.70000","1768.00000","산봉우리","33.4180535","126.8648302","제주특별자치도 서귀포시 성산읍 난산리 1672","제주특별자치도","서귀포시","3814514.00000","3490165.00000","9.30000","99787653.00000","91023178.00000","8764475.00000"
