TRRSRT_NM,BASE_YM,CHNNEL_NM,BASE_YEAR_ACCMLT_FQ_CO,BASE_YM_FQ_CO,BASE_YEAR_BEFORE_MT_FQ_CO,BEFORE_MT_VERSUS_FQ_CO_IRDS_RT,AVRG_SCORE_VALUE,REVIEW_CO,PLACE_TY,LC_LA,LC_LO,ADDR,CTPRVN_NM,SIGNGU_NM,TURSM_CSTMR_CO,BEFORE_YEAR_MT_TURSM_CSTMR_CO,TURSM_CSTMR_CO_IRDS_RT,TURSM_SPND_PRICE,NATIVE_TURSM_SPND_PRICE,FRNR_TURSM_SPND_PRICE
"아침고요수목원","202508","뉴스","7.00000",,"7.00000","-1.00000","4.40000","16926.00000","수목원","37.7439678","127.3524864","경기도 가평군 상면 수목원로 432 아침고요수목원","경기도","가평군","3322011.00000","15977577.00000","-79.20000","56729443.00000","56258056.00000","471387.00000"
"섭지코지","202508","뉴스","3.00000",,"3.00000","-1.00000","4.40000","15983.00000","명승지","33.4242095","126.931111","제주특별자치도 서귀포시 성산읍 섭지코지로 섭지코지","제주특별자치도","서귀포시","4197046.00000","36861755.00000","-88.60000","131733386.00000","113809594.00000","17923792.00000"
"광주극장","202508","뉴스","2.00000",,,,"4.40000","313.00000","영화관","35.1497968","126.9124823","광주광역시 동구 충장로4가 64","광주광역시","동구","2948113.00000","12714075.00000","-76.80000","32179031.00000","31744265.00000","434766.00000"
"경포해변","202508","뉴스","2.00000",,"2.00000","-1.00000","4.40000","303.00000","해변","37.8054863","128.9078306","강원특별자치도 강릉시 안현동 산1-9","강원특별자치도","강릉시","4089669.00000","28289874.00000","-85.50000","107821883.00000","106471996.00000","1349887.00000"
"코엑스몰","202508","뉴스","6.00000",,"2.00000","-1.00000","4.30000","24192.00000","쇼핑몰","37.5113686","127.0595931","서울특별시 영동대로 513","서울특별시","강남구","19150645.00000","154510026.00000","-87.60000","738811805.00000","520203899.00000","218607906.00000"
"청주국제공항","202508","뉴스","3.00000",,,,"4.40000","2750.00000","국제 공항","36.7164","127.4989","충청북도 청주시 청원구 내수읍 오창대로 980","충청북도","청주시 청원구","2657098.00000","12721776.00000","-79.10000","59893391.00000","59173811.00000","719580.00000"
"강남","202508","뉴스","2.00000",,,,"4.10000","598.00000","관광 명소","37.4966645","127.0629804","서울특별시 강남구 남부순환로 2949-2","서울특별시","강남구","19150645.00000","154510026.00000","-87.60000","738811805.00000","520203899.00000","218607906.00000"
"광화문","202508","뉴스","12.00000",,,,"4.50000","13471.00000","역사적 명소","37.572389","126.9769117","서울특별시 종로구 세종대로 172","서울특별시","종로구","11764987.00000","60182490.00000","-80.50000","235835710.00000","195727025.00000","40108685.00000"
"해운대해수욕장","202508","뉴스","8.00000","6.00000","2.00000","2.00000","4.40000","1432.00000","해변","35.1719465","129.1741038","부산광역시 해운대구 좌동 998-11","부산광역시","해운대구","6999748.00000","61210438.00000","-88.60000","240070377.00000","205750311.00000","34320066.00000"
"건대입구","202508","뉴스","12.00000","6.00000",,"1.00000","4.10000","832.00000","쇼핑몰","37.540372","127.069276","서울특별시 화양동 건대입구","서울특별시","광진구","6259309.00000","26077417.00000","-76.00000","107761248.00000","93279616.00000","14481632.00000"
"포시즌스호텔","202508","뉴스","3.00000",,"3.00000","-1.00000","4.60000","7095.00000","5성급 호텔","37.5706978","126.9755073","서울특별시 종로구 당주동 새문안로 97","서울특별시","종로구","11764987.00000","60182490.00000","-80.50000","235835710.00000","195727025.00000","40108685.00000"
"한라산","202508","뉴스","1.00000",,"1.00000","-1.00000","4.70000","784.00000","산봉우리","33.3616666","126.5291666","제주특별자치도 제주시 오등동 산57번지 한라산골프장내","제주특별자치도","서귀포시","4197046.00000","36861755.00000","-88.60000","131733386.00000","113809594.00000","17923792.00000"
"명동","202508","다음카페","1.00000",,,,"4.30000","25241.00000","관광 명소","37.55998","126.9858296","서울특별시 중구 남산동2가 10-4","서울특별시","중구","12362896.00000","178598095.00000","-93.10000","855325747.00000","614363605.00000","240962142.00000"
"홍대역","202508","다음카페","1.00000",,,,"4.50000","8553.00000","관광 명소","37.557527","126.9244669","서울특별시 홍대입구역","서울특별시","마포구","10496920.00000","58158006.00000","-82.00000","251075333.00000","186908155.00000","64167178.00000"
"해운대해수욕장","202508","다음카페","2.00000",,,,"4.40000","1432.00000","해변","35.1719465","129.1741038","부산광역시 해운대구 좌동 998-11","부산광역시","해운대구","6999748.00000","61210438.00000","-88.60000","240070377.00000","205750311.00000","34320066.00000"
"광화문","202508","다음카페","3.00000",,,,"4.50000","13471.00000","역사적 명소","37.572389","126.9769117","서울특별시 종로구 세종대로 172","서울특별시","종로구","11764987.00000","60182490.00000","-80.50000","235835710.00000","195727025.00000","40108685.00000"
"경복궁","202508","다음카페","1.00000",,,,"4.60000","44798.00000","문화적 랜드마크","37.579617","126.977041","서울특별시 종로구 사직로 161","서울특별시","종로구","11764987.00000","60182490.00000","-80.50000","235835710.00000","195727025.00000","40108685.00000"
"세브란스병원","202508","다음카페","1.00000",,,,"3.70000","467.00000","대학병원","37.5623371","126.9408692","서울특별시 서대문구 신촌동 연세로 50-1","서울특별시","서대문구","7408740.00000","23726686.00000","-68.80000","79036540.00000","68897412.00000","10139128.00000"
"서울아트시네마","202508","다음카페","2.00000",,,,"4.70000","60.00000","영화관","37.568038","126.9695876","서울특별시 중구 정동길 3","서울특별시","중구","12362896.00000","178598095.00000","-93.10000","855325747.00000","614363605.00000","240962142.00000"
"이화여자대학교","202508","다음카페","12.00000",,"1.00000","-1.00000","4.30000","653.00000","여자대학","37.5618588","126.9468339","서울특별시 서대문구 대현동 산11-1","서울특별시","서대문구","7408740.00000","23726686.00000","-68.80000","79036540.00000","68897412.00000","10139128.00000"
"대전지방법원","202508","다음카페","1.00000",,,,"3.60000","29.00000","시 법원","36.3542962","127.3892728","대전광역시 서구 둔산중로78번길 45","대전광역시","서구","5655587.00000","25771632.00000","-78.10000","85913850.00000","84999227.00000","914623.00000"
"마포대교","202508","다음카페","2.00000",,"2.00000","-1.00000","4.50000","319.00000","다리","37.5337975","126.9371138","서울 영등포구 여의도동","서울특별시","마포구","10496920.00000","58158006.00000","-82.00000","251075333.00000","186908155.00000","64167178.00000"
"한라산","202508","블로그","1.00000",,,,"4.70000","784.00000","산봉우리","33.3616666","126.5291666","제주특별자치도 제주시 오등동 산57번지 한라산골프장내","제주특별자치도","서귀포시","4197046.00000","36861755.00000","-88.60000","131733386.00000","113809594.00000","17923792.00000"
"노량진 수산물 도매시장","202508","블로그","1.00000",,,,"4.50000","13471.00000","역사적 명소","37.572389","126.9769117","서울특별시 종로구 세종대로 172","서울특별시","종로구","11764987.00000","60182490.00000","-80.50000","235835710.00000","195727025.00000","40108685.00000"
"서울드래곤시티","202508","블로그","2.00000",,"2.00000","-1.00000","4.30000","4568.00000","5성급 호텔","37.5319199","126.9624425","서울특별시 용산구 청파로20길 95 스카이킹덤 31F","서울특별시","용산구","10508547.00000","52165178.00000","-79.90000","194775074.00000","167649755.00000","27125319.00000"
"서문시장","202508","블로그","1.00000",,,,"4.20000","18430.00000","재래시장","35.8688497","128.5807879","대구광역시 중구 큰장로26길 45","대구광역시","중구","5846249.00000","37243153.00000","-84.30000","70156692.00000","68027947.00000","2128745.00000"
"샤롯데씨어터","202508","블로그","1.00000",,,,"4.40000","3876.00000","공연예술 극장","37.5107077","127.0998494","서울특별시 송파구 올림픽로 240","서울특별시","송파구","11398247.00000","76947842.00000","-85.20000","318615946.00000","279178348.00000","39437598.00000"
"부평깡통시장","202508","블로그","7.00000",,,,"4.10000","19158.00000","재래시장","35.1014118","129.0265106","부산광역시 중구 부평2길 44","부산광역시","중구","3451035.00000","18864737.00000","-81.70000","47845816.00000","37660544.00000","10185272.00000"
"부산영화체험박물관","202508","블로그","5.00000","5.00000",,"1.00000","4.20000","923.00000","박물관","35.101702","129.0337655","부산광역시 중구 대청로126번길 12","부산광역시","중구","3451035.00000","18864737.00000","-81.70000","47845816.00000","37660544.00000","10185272.00000"
"부산 국제시장","202508","블로그","12.00000",,,,"4.10000","12654.00000","시장","35.1731121","129.0714122","부산광역시 양정역","부산광역시","부산진구","6627425.00000","37194132.00000","-82.20000","122248715.00000","91839150.00000","30409565.00000"
"서울월드컵경기장","202508","블로그","1.00000",,,,"4.40000","9312.00000","경기장","37.5682617","126.8972735","서울특별시 마포구 월드컵로 240","서울특별시","마포구","10496920.00000","58158006.00000","-82.00000","251075333.00000","186908155.00000","64167178.00000"
"건대입구","202508","블로그","2.00000",,"1.00000","-1.00000","4.10000","832.00000","쇼핑몰","37.540372","127.069276","서울특별시 화양동 건대입구","서울특별시","광진구","6259309.00000","26077417.00000","-76.00000","107761248.00000","93279616.00000","14481632.00000"
"인천국제공항","202508","블로그","13.00000","1.00000","1.00000",,"4.50000","32183.00000","국제공항","37.458666","126.4419679","인천광역시 중구 공항로 272 인천국제공항 (ICN)","인천광역시","중구","9445583.00000","81403662.00000","-88.40000","306389445.00000","222659440.00000","83730005.00000"
"광장시장","202508","블로그","1.00000","1.00000",,"1.00000","4.20000","43379.00000","재래시장","37.5700398","126.9996036","서울특별시 예지동 2-1번지 1층 종로구 서울특별시 KR","서울특별시","종로구","11764987.00000","60182490.00000","-80.50000","235835710.00000","195727025.00000","40108685.00000"
"광화문","202508","블로그","4.00000",,,,"4.50000","13471.00000","역사적 명소","37.572389","126.9769117","서울특별시 종로구 세종대로 172","서울특별시","종로구","11764987.00000","60182490.00000","-80.50000","235835710.00000","195727025.00000","40108685.00000"
"국회의사당","202508","블로그","1.00000",,,,"4.10000","405.00000","관공서","37.5318046","126.9141547","서울특별시 영등포구 여의동 1","서울특별시","영등포구","10090647.00000","76979500.00000","-86.90000","273648733.00000","248220517.00000","25428216.00000"
"인사동","202508","블로그","1.00000",,,,"4.30000","13241.00000","관광 명소","37.5717174","126.9860732","서울특별시 종로구 인사동 153-10","서울특별시","종로구","11764987.00000","60182490.00000","-80.50000","235835710.00000","195727025.00000","40108685.00000"
"용두산공원","202508","블로그","1.00000",,,,"4.30000","6245.00000","공원","35.1006536","129.0326226","부산광역시 중구 용두산길 37-55 용두산공원","부산광역시","중구","3451035.00000","18864737.00000","-81.70000","47845816.00000","37660544.00000","10185272.00000"
"코엑스몰","202508","블로그","7.00000",,"5.00000","-1.00000","4.30000","24192.00000","쇼핑몰","37.5113686","127.0595931","서울특별시 영동대로 513","서울특별시","강남구","19150645.00000","154510026.00000","-87.60000","738811805.00000","520203899.00000","218607906.00000"
"김포공항","202508","블로그","2.00000",,"2.00000","-1.00000","4.40000","11350.00000","국제공항","37.5655383","126.8013282","서울특별시 강서구 하늘길 112 김포국제공항 (GMP)","서울특별시","강서구","8143397.00000","76619190.00000","-89.40000","276434407.00000","265434532.00000","10999875.00000"
"서울시청","202508","엑스","2.00000",,"2.00000","-1.00000","4.30000","831.00000","시청","37.550263","126.9970831","서울특별시 중구 세종대로 110","서울특별시","중구","12362896.00000","178598095.00000","-93.10000","855325747.00000","614363605.00000","240962142.00000"
"서울아트시네마","202508","엑스","8.00000",,"8.00000","-1.00000","4.70000","60.00000","영화관","37.568038","126.9695876","서울특별시 중구 정동길 3","서울특별시","중구","12362896.00000","178598095.00000","-93.10000","855325747.00000","614363605.00000","240962142.00000"
"이태원","202508","엑스","2.00000",,,,"3.90000","29899.00000","관광 명소","37.5385051","126.9925224","서울특별시 용산구 이태원동 213-4","서울특별시","용산구","10508547.00000","52165178.00000","-79.90000","194775074.00000","167649755.00000","27125319.00000"
"코엑스몰","202508","엑스","12.00000",,"2.00000","-1.00000","4.30000","24192.00000","쇼핑몰","37.5113686","127.0595931","서울특별시 영동대로 513","서울특별시","강남구","19150645.00000","154510026.00000","-87.60000","738811805.00000","520203899.00000","218607906.00000"
"광화문","202508","엑스","14.00000",,,,"4.50000","13471.00000","역사적 명소","37.572389","126.9769117","서울특별시 종로구 세종대로 172","서울특별시","종로구","11764987.00000","60182490.00000","-80.50000","235835710.00000","195727025.00000","40108685.00000"
"청와대","202508","엑스","28.00000",,,,"4.30000","6591.00000","관광 명소","37.5866076","126.974811","서울특별시 종로구 청와대로 1","서울특별시","종로구","11764987.00000","60182490.00000","-80.50000","235835710.00000","195727025.00000","40108685.00000"
"북촌한옥마을","202508","유튜브","5.00000",,"3.00000","-1.00000","4.40000","22953.00000","명소","37.5814696","126.9849519","서울특별시 종로구 가회동 30-9","서울특별시","종로구","11764987.00000","60182490.00000","-80.50000","235835710.00000","195727025.00000","40108685.00000"
"홍대역","202508","유튜브","2.00000","2.00000",,"1.00000","4.50000","8553.00000","관광 명소","37.557527","126.9244669","서울특별시 홍대입구역","서울특별시","마포구","10496920.00000","58158006.00000","-82.00000","251075333.00000","186908155.00000","64167178.00000"
"자만벽화마을","202508","유튜브","2.00000",,,,"4.00000","1664.00000","관광 명소","35.8142152","127.1572118","전북특별자치도 전주시 완산구 교동 54-89","전북특별자치도","전주시 완산구","3707588.00000","17705425.00000","-79.10000","57736693.00000","56755663.00000","981030.00000"
"인천국제공항","202508","유튜브","19.00000",,,,"4.50000","32183.00000","국제공항","37.458666","126.4419679","인천광역시 중구 공항로 272 인천국제공항 (ICN)","인천광역시","중구","9445583.00000","81403662.00000","-88.40000","306389445.00000","222659440.00000","83730005.00000"
"전주 한옥마을","202508","유튜브","1.00000",,,,"4.10000","28875.00000","관광 명소","35.8175376","127.1520417","전북특별자치도 전주시 완산구 기린대로 99","전북특별자치도","전주시 완산구","3707588.00000","17705425.00000","-79.10000","57736693.00000","56755663.00000","981030.00000"
"신촌","202508","유튜브","1.00000",,,,"4.70000","1748.00000","대학교","37.5650797","126.9399549","서울특별시 서대문구 연세로 50-1","서울특별시","서대문구","7408740.00000","23726686.00000","-68.80000","79036540.00000","68897412.00000","10139128.00000"
"창덕궁","202508","유튜브","2.00000",,,,"4.60000","13263.00000","문화적 랜드마크","37.5794309","126.9910426","서울특별시 종로구 율곡로 99","서울특별시","종로구","11764987.00000","60182490.00000","-80.50000","235835710.00000","195727025.00000","40108685.00000"
"인사동","202508","유튜브","1.00000",,,,"4.30000","13241.00000","관광 명소","37.5717174","126.9860732","서울특별시 종로구 인사동 153-10","서울특별시","종로구","11764987.00000","60182490.00000","-80.50000","235835710.00000","195727025.00000","40108685.00000"
"이태원","202508","유튜브","3.00000","3.00000",,"1.00000","3.90000","29899.00000","관광 명소","37.5385051","126.9925224","서울특별시 용산구 이태원동 213-4","서울특별시","용산구","10508547.00000","52165178.00000","-79.90000","194775074.00000","167649755.00000","27125319.00000"
"합천영상테마파크","202508","유튜브","6.00000",,,,"4.10000","3991.00000","테마파크","35.5492109","128.07312","경상남도 합천군 용주면 합천호수로 757","경상남도","합천군","604023.00000","2032368.00000","-70.30000","5266256.00000","5242312.00000","23944.00000"
"성북동","202508","유튜브","13.00000","4.00000","2.00000","1.00000","4.60000","3090.00000","불교사찰","37.5952093","126.9978087","서울특별시 성북동성당","서울특별시","성북구","4829688.00000","16955640.00000","-71.50000","59935095.00000","58171465.00000","1763630.00000"
"코엑스몰","202508","유튜브","8.00000","1.00000","2.00000","-0.50000","4.30000","24192.00000","쇼핑몰","37.5113686","127.0595931","서울특별시 영동대로 513","서울특별시","강남구","19150645.00000","154510026.00000","-87.60000","738811805.00000","520203899.00000","218607906.00000"
"성수동","202508","유튜브","2.00000",,,,"4.50000","29.00000","관광 명소","37.5406846","127.0566319","서울특별시 성동구 성수동2가 315-4","서울특별시","성동구","6415762.00000","29677732.00000","-78.40000","134225390.00000","99483916.00000","34741474.00000"
"해운대해수욕장","202508","유튜브","1.00000",,,,"4.40000","1432.00000","해변","35.1719465","129.1741038","부산광역시 해운대구 좌동 998-11","부산광역시","해운대구","6999748.00000","61210438.00000","-88.60000","240070377.00000","205750311.00000","34320066.00000"
"청계천","202508","유튜브","2.00000","2.00000",,"1.00000","4.50000","9672.00000","공원","37.5691015","126.9786692","서울특별시 중구 무교동 80-1","서울특별시","종로구","11764987.00000","60182490.00000","-80.50000","235835710.00000","195727025.00000","40108685.00000"
"N서울타워","202508","유튜브","2.00000",,,,"4.50000","64518.00000","관광 명소","37.5511694","126.9882266","서울특별시 용산구 남산공원길 105","서울특별시","용산구","10508547.00000","52165178.00000","-79.90000","194775074.00000","167649755.00000","27125319.00000"
"광화문","202508","유튜브","1.00000",,"1.00000","-1.00000","4.50000","13471.00000","역사적 명소","37.572389","126.9769117","서울특별시 종로구 세종대로 172","서울특별시","종로구","11764987.00000","60182490.00000","-80.50000","235835710.00000","195727025.00000","40108685.00000"
"명동","202508","유튜브","1.00000",,,,"4.30000","25241.00000","관광 명소","37.55998","126.9858296","서울특별시 중구 남산동2가 10-4","서울특별시","중구","12362896.00000","178598095.00000","-93.10000","855325747.00000","614363605.00000","240962142.00000"
"건대입구","202508","유튜브","1.00000","1.00000",,"1.00000","4.10000","832.00000","쇼핑몰","37.540372","127.069276","서울특별시 화양동 건대입구","서울특별시","광진구","6259309.00000","26077417.00000","-76.00000","107761248.00000","93279616.00000","14481632.00000"
"남산","202508","유튜브","2.00000",,"2.00000","-1.00000","4.70000","684.00000","산봉우리","37.5537586","126.9809696","서울특별시 중구 회현동1가 100-166","서울특별시","중구","12362896.00000","178598095.00000","-93.10000","855325747.00000","614363605.00000","240962142.00000"
"국립중앙박물관","202508","유튜브","1.00000",,"1.00000","-1.00000","4.70000","26980.00000","국립박물관","37.5238506","126.9804702","서울특별시 용산구 서빙고로 137","서울특별시","용산구","10508547.00000","52165178.00000","-79.90000","194775074.00000","167649755.00000","27125319.00000"
"국회의사당","202508","유튜브","1.00000",,,,"4.10000","405.00000","관공서","37.5318046","126.9141547","서울특별시 영등포구 여의동 1","서울특별시","영등포구","10090647.00000","76979500.00000","-86.90000","273648733.00000","248220517.00000","25428216.00000"
"논현","202508","유튜브","2.00000",,,,"3.70000","41.00000","수입업체","37.5136787","127.0317124","서울특별시 강남구 논현동 207-3","서울특별시","강남구","19150645.00000","154510026.00000","-87.60000","738811805.00000","520203899.00000","218607906.00000"
